mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""17200302""","""DeKalb Sycamore Area Transportation Study""","""Chicago-Naperville-Elgin, IL-IN-WI""",40.23,70872.46,25234.69,84246.01,46,54,51,24,30,28,22,24,23,8.96,15.48,1.82,2,2,21987,19408,21356,3,2,2,13550,11758,12625,10391,8972,9558,3113,2747,3023,46,39,45,39,33,38,3.3,3.6,2.69,0.30,8855,49,10073,87,36,21,2020,1253,1224,871,53,47
"""17201300""","""Southern Illinois Metropolitan Planning Organization""","""Carbondale-Marion, IL""",75.54,86048.25,34464.91,109201.79,55,64,43,26,33,20,29,32,24,8.52,11.06,1.62,1,2,20662,18486,22109,1,1,1,11762,10196,12737,8813,7554,9584,2924,2617,3129,24,25,24,21,21,20,3.8,4.7,1.36,0.32,4958,60,6217,84,24,41,1778,880,851,654,55,45
"""18196900""","""Madison County COG""","""Indianapolis-Carmel-Anderson, IN,Marion, IN,Muncie, IN,New Castle, IN""",113.12,137378.86,53910.46,300738.62,46,54,45,20,25,19,26,30,26,9.22,8.02,1.91,2,2,23556,21047,23603,0,0,0,13733,12447,13763,10397,9466,10420,3334,2979,3341,2,2,3,2,2,2,1.5,3.5,0.85,0.18,6900,78,6530,85,50,21,2872,875,896,636,69,31
"""18197401""","""Michiana Area COG""","""Elkhart-Goshen, IN,Kendallville, IN,Michigan City-La Porte, IN,Niles-Benton Harbor, MI,Plymouth, IN,South Bend-Mishawaka, IN-MI,Sturgis, MI,Warsaw, IN""",351.79,467608.83,172319.71,589125.01,51,59,45,24,30,21,27,30,24,9.06,12.07,1.78,2,2,21894,19534,22076,2,2,2,12810,11030,13063,9690,8242,9918,3099,2766,3125,21,22,21,24,25,23,1.6,5.6,1.22,0.29,9931,75,13787,87,34,39,2514,935,944,590,69,31
"""18197402""","""Northeastern Indiana Regional Coordinating Council""","""Auburn, IN,Fort Wayne, IN,Huntington, IN,Kendallville, IN""",250.32,339291.38,132133.29,235867.71,48,55,45,22,28,21,26,28,24,9.00,15.35,1.78,2,2,21820,19410,22145,1,1,2,12815,11029,13040,9703,8258,9881,3088,2748,3134,23,23,24,27,27,27,2.1,5.6,1.53,0.56,12429,74,16313,87,30,43,2194,922,929,621,68,32
"""18197501""","""Northwest Indiana Regional Planning Commission""","""Chicago-Naperville-Elgin, IL-IN-WI,Kankakee, IL,Michigan City-La Porte, IN,Niles-Benton Harbor, MI,South Bend-Mishawaka, IN-MI""",528.69,769178.94,288311.15,969693.39,46,54,49,23,29,25,23,25,24,9.14,14.30,1.87,2,2,22768,20153,22467,1,1,1,13873,12029,13191,10624,9155,9987,3224,2852,3180,25,21,24,6,5,6,1.7,5.7,1.62,0.30,11907,73,13151,87,36,30,2675,1129,1177,681,71,29
"""18197502""","""West Central Indiana Economic Development District, Inc.""","""Bloomington, IN,Indianapolis-Carmel-Anderson, IN,Terre Haute, IN""",114.02,128464.15,48265.12,349047.87,55,63,44,25,31,19,30,32,25,8.86,9.47,1.76,2,2,21345,19110,22493,1,1,1,12580,10921,13379,9553,8209,10191,3021,2706,3184,5,6,4,8,9,7,1.6,3.4,0.78,0.14,6338,72,8355,86,43,29,2453,868,889,606,63,37
"""18197601""","""Area Plan Commission of Tippecanoe County""","""Crawfordsville, IN,Frankfort, IN,Lafayette-West Lafayette, IN""",101.99,180941.85,67752.12,319762.49,52,61,46,26,33,23,26,28,23,8.41,16.14,1.71,2,2,20291,18101,20882,3,3,4,12244,10563,12662,9322,7952,9655,2872,2563,2956,49,48,51,84,82,86,1.2,3.8,0.87,0.21,11733,61,16360,88,51,15,3553,1012,956,815,53,47
"""18197602""","""Delaware-Muncie Metropolitan Plan Commission""","""Indianapolis-Carmel-Anderson, IN,Marion, IN,Muncie, IN,New Castle, IN""",100.68,115552.31,45064.71,245016.85,56,67,43,26,33,19,30,34,24,8.70,11.23,1.68,2,2,20951,18836,22325,2,2,2,11661,10462,13146,8689,7789,9981,2966,2667,3160,5,6,5,40,45,37,1.4,4.8,1.07,0.18,8268,73,9849,86,41,20,2784,856,853,601,64,36
"""18197800""","""Indianapolis MPO""","""Columbus, IN,Indianapolis-Carmel-Anderson, IN""",914.35,1612941.97,613708.69,960032.90,50,59,49,26,33,26,24,27,24,8.96,15.55,1.78,2,2,21404,19007,21422,2,2,2,12725,11395,12739,9671,8679,9681,3029,2690,3032,25,25,26,22,23,23,2.8,5.8,2.21,0.64,16128,67,25019,89,25,53,1883,1147,1185,789,64,36
"""18198201""","""Bloomington/Monroe County Metropolitan Planning Organization""","""Bloomington, IN""",72.32,114729.48,43076.55,50563.74,55,64,45,29,36,23,26,28,22,8.01,17.70,1.58,1,2,19215,17109,20224,3,3,3,11318,9717,12010,8577,7274,9125,2720,2422,2862,21,21,22,46,46,48,3.7,5.0,2.50,0.85,11880,47,17943,88,31,56,2201,1018,871,847,46,54
"""18198202""","""Kokomo & Howard County Governmental Coordinating Council""","""Kokomo, IN,Logansport, IN,Peru, IN""",54.05,67521.96,28691.41,70024.77,51,59,44,23,29,19,28,30,25,8.61,12.18,1.73,2,2,21221,18884,22803,0,0,0,12411,10779,13308,9406,8103,10080,3004,2674,3228,1,2,1,1,2,1,2.2,3.6,1.75,0.41,8863,73,12134,88,28,47,2106,849,901,580,66,34
"""18198600""","""Evansville MPO""","""Evansville, IN-KY,Jasper, IN,Owensboro, KY""",234.47,289659.31,116171.60,677836.44,51,60,46,24,31,22,27,29,25,9.05,12.77,1.81,2,2,21936,19585,22719,1,1,1,12964,11221,13436,9845,8434,10206,3105,2773,3216,14,15,15,18,19,19,1.1,3.7,0.73,0.17,8785,72,12242,87,56,16,3670,970,1008,556,67,33
"""18200300""","""Columbus Area MPO""","""Columbus, IN,Greensburg, IN,Indianapolis-Carmel-Anderson, IN,North Vernon, IN,Seymour, IN""",58.99,79484.00,30516.22,260361.49,48,57,48,23,29,24,25,29,26,9.91,9.28,1.94,2,2,23713,21150,23558,0,0,0,13907,12596,13771,10550,9602,10436,3356,2993,3334,1,0,1,0,0,1,1.6,3.6,1.19,0.12,5990,76,9571,86,48,30,2299,1057,1113,695,71,29
"""19196400""","""Corridor Metropolitan Planning Organization""","""Cedar Rapids, IA,Iowa City, IA""",122.33,195514.99,79487.71,205877.75,45,54,50,23,29,26,22,24,24,9.18,15.58,1.81,2,2,22109,19718,22281,1,1,1,12990,11546,12967,9848,8743,9800,3129,2791,3154,12,12,13,14,14,16,2.2,6.0,2.02,0.39,10866,66,17926,87,31,30,2387,1151,1256,588,73,27
"""19196600""","""Sioux City MPO""","""Sioux City, IA-NE-SD""",107.30,114122.77,42411.91,147920.29,48,56,45,23,28,21,25,28,24,9.00,17.85,1.78,2,2,21864,19621,21697,2,2,2,12842,11441,12787,9712,8625,9679,3095,2777,3071,36,38,37,46,50,48,2.6,5.4,1.77,0.29,6985,71,8727,85,21,51,2355,953,991,585,65,35
"""19197300""","""Black Hawk Metropolitan Area Transportation Policy Board""","""Waterloo-Cedar Falls, IA""",88.19,118031.92,46775.76,109048.70,48,57,46,23,29,22,25,28,24,8.91,15.50,1.73,2,2,21626,19312,22018,1,1,1,12544,11190,12766,9432,8405,9593,3061,2733,3116,51,51,56,26,27,29,2.8,6.4,2.08,0.43,8707,67,12714,86,28,38,2363,986,1059,694,65,35
"""19197400""","""East Central Intergovernmental Association""","""Dubuque, IA,Platteville, WI""",67.23,79630.27,31961.58,118443.57,48,56,48,24,30,24,24,26,24,8.99,16.58,1.78,2,2,21943,19510,22302,1,1,2,12813,11447,12920,9697,8676,9751,3106,2761,3157,11,10,13,18,17,21,1.3,6.7,0.92,0.27,8180,68,13697,86,50,23,3622,1092,1155,670,70,30
"""19198000""","""Johnson County COG""","""Iowa City, IA""",54.09,111034.17,44543.35,61860.56,47,56,49,26,32,27,22,24,22,8.44,22.88,1.68,1,2,20389,18085,20510,3,3,4,12068,10728,12021,9152,8140,9083,2886,2560,2903,31,28,35,59,54,68,4.5,5.9,3.10,0.72,10517,43,20370,88,31,41,2018,1194,1288,929,54,46
"""19198300""","""Des Moines Area MPO""","""Des Moines-West Des Moines, IA""",323.58,502665.46,195803.95,345943.71,45,52,50,24,30,27,21,23,23,8.99,17.83,1.77,2,2,21556,19144,21259,2,2,2,13216,11324,12406,10099,8554,9328,3052,2710,3009,65,60,69,44,40,46,2.5,7.9,2.04,0.57,13661,65,22829,87,23,44,2195,1219,1317,761,68,32
"""19200300""","""Ames Area MPO""","""Ames, IA,Boone, IA""",40.80,62482.23,23722.77,39291.21,48,57,45,25,31,23,24,26,23,7.89,22.91,1.67,2,2,19324,17157,19737,5,4,5,11936,10678,12128,9113,8169,9235,2735,2428,2793,88,81,100,134,123,152,3.6,1.4,2.40,0.60,9527,40,11689,89,20,48,1968,1036,1161,746,42,58
"""20197200""","""Metropolitan Topeka Planning Organization""","""Topeka, KS""",129.02,167187.46,67050.02,181432.08,48,56,46,24,30,23,24,26,23,8.65,14.99,1.67,1,2,20941,18734,21523,2,2,2,12110,10789,12438,9101,8091,9345,2964,2651,3046,45,46,47,43,44,44,1.9,7.7,1.39,0.37,10227,71,16662,85,30,36,2629,1034,1069,716,63,37
"""20197600""","""Wichita Area MPO""","""Arkansas City-Winfield, KS,Hutchinson, KS,Wichita, KS""",379.18,523933.82,199305.19,675862.08,51,61,49,26,32,24,26,29,25,9.20,17.38,1.84,2,2,22082,19695,22105,1,1,1,13179,11829,13226,10030,9015,10072,3125,2788,3129,24,26,25,21,22,22,1.4,3.3,1.10,0.29,12969,72,17586,89,28,26,2813,1095,1143,743,65,35
"""20198200""","""Lawrence-Douglas County Metropolitan Planning Office""","""Kansas City, MO-KS,Lawrence, KS,Ottawa, KS,Topeka, KS""",65.00,114971.48,43729.80,291687.31,52,63,50,28,35,27,24,27,23,8.65,16.40,1.72,2,2,20767,18451,20922,3,3,4,12445,11198,12491,9381,8475,9389,2939,2611,2961,124,111,140,119,106,134,1.3,5.6,0.95,0.15,9815,56,11379,86,43,14,3421,1190,1313,875,52,48
"""20201300""","""Flint Hills Metropolitan Planning Organization""","""Junction City, KS,Manhattan, KS""",65.45,102386.40,35505.45,115152.98,54,63,47,28,35,25,26,28,22,8.72,18.84,1.67,2,2,21421,19134,21123,0,0,1,12147,10536,12100,9107,7819,9099,3032,2709,2990,9,8,11,8,7,10,4.7,4.3,2.28,0.31,6877,44,8621,85,21,42,2205,1100,1037,932,39,61
"""21197300""","""Louisville Area MPO""","""Bardstown, KY,Elizabethtown-Fort Knox, KY,Louisville/Jefferson County, KY-IN,Madison, IN""",791.19,1085482.19,427121.14,889491.64,50,60,48,26,33,25,24,27,23,8.64,18.10,1.72,2,2,20806,18518,21165,3,3,3,12361,11020,12583,9381,8363,9551,2945,2621,2996,36,36,37,42,42,43,2.0,6.9,1.47,0.48,16222,69,24615,88,32,35,2841,1127,1195,703,66,34
"""21197401""","""Lexington Area MPO""","""Lexington-Fayette, KY""",238.26,359067.34,144230.48,291949.47,51,60,48,26,33,25,25,28,24,8.53,22.45,1.77,2,2,20626,18374,21120,2,2,2,12561,11265,12832,9622,8644,9822,2919,2601,2989,20,20,21,27,27,29,2.2,2.8,1.30,0.49,17507,62,26657,91,35,28,3835,1111,1183,791,55,45
"""21197402""","""Owensboro-Daviess County MPO""","""Evansville, IN-KY,Owensboro, KY""",68.00,98193.26,38544.79,293329.81,52,61,46,24,30,21,28,30,25,9.19,11.50,1.78,2,2,21961,19631,22798,1,1,1,12825,11089,13390,9699,8291,10146,3108,2779,3227,17,18,17,42,44,42,1.1,5.3,0.59,0.13,7441,75,10101,85,85,14,3942,929,991,527,69,31
"""21200201""","""Radcliff-Elizabethtown MPO""","""Bardstown, KY,Elizabethtown-Fort Knox, KY,Louisville/Jefferson County, KY-IN""",88.00,136624.39,50948.78,594525.07,51,60,47,24,30,22,27,30,25,9.79,5.46,1.87,2,2,23625,21097,23832,0,0,0,13527,11828,13709,10175,8835,10327,3344,2987,3373,8,6,9,7,5,7,1.4,4.2,0.29,0.09,4420,66,4926,83,135,12,4249,998,1037,701,64,36
"""21200202""","""Bowling Green-Warren County MPO""","""Bowling Green, KY,Glasgow, KY""",74.00,118948.91,45386.44,346672.80,55,64,45,26,32,21,30,32,25,9.30,8.91,1.78,2,2,22148,19840,22953,1,1,1,12823,11161,13409,9686,8349,10158,3135,2809,3249,2,3,2,3,3,3,1.3,3.5,0.46,0.13,6533,66,10373,86,91,14,4032,930,966,668,58,42
"""22196200""","""Regional Planning Commission""","""Hammond, LA,New Orleans-Metairie, LA""",993.62,1095053.22,423645.64,514290.74,57,66,50,32,41,28,24,26,22,7.97,26.88,1.64,1,2,19366,17178,19658,5,5,5,11544,9858,11820,8927,7526,9164,2536,2250,2574,81,81,81,73,73,74,3.4,5.8,2.64,0.82,20920,61,27976,89,12,81,2284,1275,1307,872,59,41
"""22196800""","""Northwest Louisiana COG""","""Marshall, TX,Shreveport-Bossier City, LA,Texarkana, TX-AR""",268.99,378127.91,145110.18,1099860.67,56,65,47,28,35,23,29,31,24,9.20,11.01,1.76,2,2,22308,20208,22920,0,1,0,12502,10752,13044,9575,8096,10037,2921,2647,3001,6,9,5,7,11,6,2.1,3.6,0.64,0.13,8146,67,10615,86,66,17,4019,1027,980,673,63,37
"""22197201""","""Capital Regional Planning Commission""","""Baton Rouge, LA,New Orleans-Metairie, LA""",390.99,677275.47,250250.31,679862.28,51,60,49,26,33,26,25,28,24,9.33,12.44,1.84,2,2,22590,20102,22459,1,1,1,12980,11668,12945,10013,9027,9995,2958,2632,2941,9,8,9,18,17,18,2.5,4.7,1.65,0.37,10603,67,16809,87,53,31,2828,1153,1134,750,66,34
"""22197202""","""Lafayette Area MPO""","""Lafayette, LA,Opelousas, LA""",198.62,339763.01,127914.23,411387.15,54,63,47,27,33,23,28,30,24,9.49,10.79,1.84,2,2,22972,20484,23001,1,1,1,12990,11243,13154,9978,8555,10137,3008,2683,3012,4,5,5,12,14,12,2.8,3.7,1.41,0.31,8042,65,12872,87,48,29,2424,1044,1083,676,67,33
"""22197300""","""Ouachata Council of Governments""","""Monroe, LA""",92.14,121767.91,45132.09,111908.72,58,69,43,28,35,20,31,34,24,8.87,10.03,1.66,1,2,21430,19349,22526,1,1,0,11392,10237,12797,8580,7695,9844,2807,2535,2950,5,8,3,9,14,6,3.7,3.5,2.02,0.40,6464,68,10881,87,34,54,2190,877,897,689,54,46
"""22197500""","""Alexandria-Pineville MPO""","""Alexandria, LA,Fort Polk South, LA,Natchitoches, LA""",97.00,132215.74,47671.03,843676.42,59,69,46,28,35,21,32,35,25,9.65,5.90,1.81,2,2,23013,20595,23911,0,0,0,12864,11267,13620,9845,8564,10483,3014,2698,3131,5,5,6,5,5,5,1.5,2.8,0.34,0.06,4105,69,6687,84,146,8,5300,943,953,600,63,37
"""22198200""","""Houma-Thibodaux MPO""","""Houma-Thibodaux, LA""",83.14,117974.53,42820.41,110779.83,50,59,46,25,31,23,26,29,24,9.17,12.26,1.85,2,2,23153,20658,23062,1,1,1,13081,11275,13146,10045,8564,10122,3032,2706,3020,4,4,4,5,5,5,2.9,3.7,1.54,0.39,5899,68,9262,86,41,31,2333,1033,975,659,69,31
"""22198400""","""Imperial Calcasieu Regional Planning & Development Commission""","""DeRidder, LA,Lake Charles, LA""",120.40,173852.08,66976.92,388052.23,54,62,46,26,32,22,28,31,25,9.34,9.97,1.85,2,2,22830,20350,23432,0,0,0,13037,11325,13472,10046,8657,10402,2990,2666,3068,2,2,2,4,4,4,1.7,2.6,0.61,0.17,6793,70,9027,86,80,15,4100,981,978,683,68,32
"""22201300""","""South Tangipahoa MPO""","""Baton Rouge, LA,Hammond, LA""",50.09,96043.18,34419.60,164176.41,57,67,45,27,34,21,30,33,24,9.18,4.02,1.76,2,2,23298,20784,23638,0,0,0,12661,11072,13118,9603,8342,10014,3051,2722,3095,8,7,9,7,6,7,3.2,4.6,0.64,0.21,4005,59,5074,83,73,26,2716,957,979,680,63,37
"""23196400""","""Androscoggin Transportation Resource Center""","""Augusta-Waterville, ME,Lewiston-Auburn, ME,Portland-South Portland, ME""",50.01,73176.41,31174.70,90979.14,51,60,46,26,33,23,25,27,23,8.26,15.06,1.62,1,2,20293,17979,21337,2,1,2,11820,10184,12372,8830,7534,9226,2961,2624,3113,29,26,34,25,23,29,2.7,7.3,0.94,0.34,8154,50,12434,85,53,27,2869,1045,1252,720,55,45
"""23197500""","""Portland Area Comprehensive Transportation System (ME)""","""Lewiston-Auburn, ME,Portland-South Portland, ME""",191.49,267285.53,110788.72,295763.34,51,62,56,30,38,33,21,24,23,8.80,17.23,1.74,2,2,21134,18730,21665,2,2,2,12559,11235,12657,9442,8473,9459,3083,2733,3161,33,30,37,21,19,23,2.1,7.0,1.04,0.37,8994,58,15959,85,43,39,2440,1470,1624,855,63,37
"""23198201""","""Bangor Area Comprehensive Transportation System""","""Bangor, ME""",48.65,61520.22,24730.24,51584.35,54,63,46,28,35,23,26,28,23,8.25,14.86,1.58,1,2,20395,18294,21522,1,2,1,11582,9942,12329,8577,7241,9159,2976,2670,3140,29,32,30,35,38,35,3.6,6.4,2.02,0.48,6319,48,12000,86,41,40,2119,1043,1209,733,49,51
"""23198202""","""Kittery Area Comprehensive Transportation System""","""Boston-Cambridge-Newton, MA-NH,Portland-South Portland, ME""",31.68,49113.70,20211.82,138290.23,58,69,63,34,42,37,24,28,27,10.11,4.44,1.98,2,2,23921,21312,24523,0,0,0,14249,12925,14357,10757,9815,10777,3490,3109,3578,2,1,2,1,1,1,1.2,4.0,0.45,0.15,3976,77,3875,83,94,20,2956,1639,1662,752,78,22
"""24198200""","""Cumberland Area MPO""","""Cumberland, MD-WV,Hagerstown-Martinsburg, MD-WV,Somerset, PA,Winchester, VA-WV""",54.04,73533.75,28339.09,271701.82,61,72,46,30,37,21,31,35,25,8.75,7.17,1.67,2,2,20736,18580,22771,1,2,1,11708,10527,13535,8618,7752,10150,3062,2744,3362,27,31,23,20,23,17,1.8,4.8,0.90,0.10,4670,70,5442,83,39,28,2474,952,1033,559,69,31
"""24198600""","""Hagerstown-Eastern Panhandle MPO""","""Chambersburg-Waynesboro, PA,Cumberland, MD-WV,Hagerstown-Martinsburg, MD-WV,Washington-Arlington-Alexandria, DC-VA-MD-WV,Winchester, VA-WV""",191.99,313197.99,117385.22,632694.22,48,57,53,26,32,29,23,26,25,9.53,7.85,1.91,2,2,23165,20520,23209,1,1,1,13801,12483,13570,10492,9552,10253,3306,2928,3313,4,3,4,4,3,4,2.0,4.4,0.86,0.19,6745,66,8354,85,63,28,2472,1284,1368,797,69,31
"""24199200""","""Baltimore Regional Transportation Board""","""Baltimore-Columbia-Towson, MD,Gettysburg, PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Washington-Arlington-Alexandria, DC-VA-MD-WV,York-Hanover, PA""",1930.59,2742397.72,1026533.84,1451230.74,47,55,59,29,36,38,18,19,22,8.08,26.39,1.70,2,2,19530,16967,19042,9,8,9,12747,10905,11754,9695,8244,8773,2885,2505,2812,167,155,170,144,133,146,2.5,7.7,2.15,0.71,26761,46,36043,88,23,70,2040,1696,1718,993,66,34
"""24200400""","""Salisbury-Wicomico MPO""","""Salisbury, MD-DE""",60.08,91749.59,33613.17,74275.21,52,62,52,28,35,27,24,27,24,8.89,9.42,1.74,2,2,21095,18760,21864,1,1,1,12576,11309,12969,9451,8529,9731,3115,2770,3228,10,10,9,5,5,5,3.6,4.4,1.79,0.45,7221,64,10643,86,17,78,1346,1235,1159,927,57,43
"""24201500""","""Calvert - St. MaryÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã†â€™""","""California-Lexington Park, MD,Washington-Arlington-Alexandria, DC-VA-MD-WV""",25.45,54185.64,19766.99,36416.25,39,46,60,22,27,36,17,19,24,9.83,11.01,1.98,2,2,24077,21426,22486,2,2,2,14840,13302,12950,11276,10132,9624,3556,3165,3320,7,5,6,8,5,6,3.9,6.2,2.01,0.54,6183,64,6317,84,35,58,2028,1623,1605,1316,63,37
"""25197201""","""Old Colony MPO""","""Barnstable Town, MA,Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA""",216.61,293140.24,102516.30,186200.34,48,57,63,29,36,39,19,21,24,9.44,15.26,1.89,2,2,22183,19529,21752,3,3,3,13920,12455,12872,10723,9642,9739,3174,2795,3112,22,19,21,16,14,16,2.4,6.4,1.28,0.55,13738,64,16180,87,29,57,1680,1764,1911,807,72,28
"""25197202""","""Berkshire MPO""","""Albany-Schenectady-Troy, NY,Bennington, VT,Greenfield Town, MA,Hudson, NY,New York-Newark-Jersey City, NY-NJ-PA,Pittsfield, MA,Springfield, MA,Torrington, CT""",142.99,129281.24,55236.94,593076.40,54,64,52,30,37,28,25,27,25,8.52,8.77,1.75,2,2,20904,18503,22717,1,1,1,12537,10873,13355,9531,8211,10085,2990,2648,3250,16,14,20,10,8,12,1.3,5.3,0.44,0.09,6086,63,7398,84,58,17,2573,1237,1351,658,69,31
"""25197300""","""Boston Region MPO""","""Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA,Worcester, MA-CT""",2456.83,3263920.39,1248232.39,890263.49,47,57,64,32,40,44,16,18,20,7.07,38.11,1.58,1,1,17400,15089,16945,14,13,14,11899,10530,10877,9023,8006,8060,2489,2159,2423,386,365,394,262,248,267,3.7,7.8,4.86,1.40,41580,43,78740,90,13,102,1460,1989,2167,1104,58,42
"""25197601""","""Pioneer Valley MPO""","""Greenfield Town, MA,Hartford-West Hartford-East Hartford, CT,Pittsfield, MA,Springfield, MA,Torrington, CT,Worcester, MA-CT""",442.04,628835.25,235545.21,732492.42,54,64,53,31,38,30,23,26,23,8.36,15.67,1.69,2,2,20314,17938,20770,3,3,3,12170,10845,12400,9218,8235,9382,2906,2566,2971,45,44,46,74,71,75,1.8,6.9,1.12,0.32,14575,58,18546,87,34,31,2536,1344,1476,714,63,37
"""25197602""","""Central Massachusetts MPO""","""Boston-Cambridge-Newton, MA-NH,Hartford-West Hartford-East Hartford, CT,Providence-Warwick, RI-MA,Springfield, MA,Worcester, MA-CT""",396.41,566266.11,208874.97,591520.71,50,59,58,29,36,35,21,22,23,8.95,15.93,1.80,2,2,21621,19036,21304,2,2,2,13421,11571,12571,10293,8818,9489,3094,2723,3048,34,30,35,23,20,23,2.3,6.7,1.23,0.35,14364,56,20557,87,34,35,2106,1564,1698,813,64,36
"""25197603""","""Merrimack Valley MPO""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",231.50,343378.57,125691.07,168754.96,47,56,63,29,36,40,18,20,23,8.56,24.26,1.82,2,2,20806,18073,20285,4,3,4,13428,12005,12291,10372,9354,9309,2978,2586,2902,78,65,80,56,46,57,2.8,6.4,1.80,0.74,17671,50,20892,88,22,65,1731,1816,1996,820,63,37
"""25197604""","""Northern Middlesex MPO""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",197.00,297504.28,106269.54,120930.77,46,55,62,28,35,39,18,20,24,9.09,22.72,1.87,2,2,21181,18547,20660,3,3,3,13800,12291,12672,10679,9556,9625,3031,2654,2955,90,80,92,61,55,63,2.9,5.4,2.74,0.88,19864,58,24092,89,19,78,1522,1747,1898,852,69,31
"""25198700""","""Montachusett MPO""","""Boston-Cambridge-Newton, MA-NH,Greenfield Town, MA,Keene, NH,Manchester-Nashua, NH,Worcester, MA-CT""",159.01,240638.80,90701.20,417191.26,48,57,57,27,34,33,22,24,25,9.37,10.26,1.91,2,2,22834,20142,22484,2,1,2,14220,12433,13293,10927,9532,10051,3268,2882,3216,25,19,25,17,13,17,1.8,4.5,0.94,0.22,8543,60,9120,86,45,25,2372,1496,1685,764,67,33
"""25199000""","""Cape Cod MPO""","""Barnstable Town, MA,Boston-Cambridge-Newton, MA-NH""",194.73,214558.40,94317.60,251635.68,55,65,64,33,41,39,22,24,26,8.97,6.27,1.85,2,2,21848,19355,23499,1,1,1,13740,11924,13799,10558,9113,10366,3127,2769,3362,55,42,71,7,5,8,3.4,4.4,1.29,0.37,5054,81,5095,84,19,91,1489,1740,1802,774,79,21
"""25199800""","""Southeastern Massachusetts MPO""","""Barnstable Town, MA,Boston-Cambridge-Newton, MA-NH,Providence-Warwick, RI-MA""",441.58,622782.91,239385.52,494119.74,52,62,57,30,38,33,22,24,24,8.64,20.22,1.79,2,2,20873,18335,21019,3,3,3,12848,11500,12699,9843,8860,9671,2986,2623,3007,19,18,20,21,19,22,2.2,5.1,1.39,0.48,14647,57,15267,88,30,48,1935,1493,1630,744,64,36
"""26196300""","""Genesee County Metropolitan Planning Commission""","""Detroit-Warren-Dearborn, MI,Flint, MI,Owosso, MI,Saginaw, MI""",372.91,415742.66,165216.55,407506.99,59,69,48,30,37,23,29,32,25,8.70,10.48,1.73,2,2,21094,18746,22770,2,2,1,12458,10788,13491,9425,8084,10226,2986,2654,3223,47,50,43,45,48,41,1.7,4.0,1.01,0.41,10335,74,9545,86,55,30,2743,1045,1090,621,69,31
"""26196500""","""Saginaw Metropolitan Area Transportation Study""","""Alma, MI,Bay City, MI,Flint, MI,Midland, MI,Owosso, MI,Saginaw, MI""",173.01,196485.68,77927.87,512323.10,57,67,48,28,35,22,30,32,26,8.82,9.43,1.78,2,2,21624,19268,23198,1,1,1,12779,11085,13745,9689,8325,10434,3061,2728,3283,30,32,28,35,38,33,1.1,3.9,0.58,0.15,8195,76,9113,86,71,14,3366,1009,1050,605,72,28
"""26196800""","""Region 2 Planning Commission""","""Adrian, MI,Ann Arbor, MI,Battle Creek, MI,Detroit-Warren-Dearborn, MI,Hillsdale, MI,Jackson, MI,Lansing-East Lansing, MI""",131.00,159768.19,60593.91,449233.41,55,65,49,27,34,23,28,31,26,9.35,7.10,1.82,2,2,22291,19808,23658,1,1,1,13044,11364,13812,9878,8549,10452,3155,2804,3348,11,11,11,14,13,14,1.2,4.7,0.56,0.13,6487,76,8959,85,72,14,2809,1054,1074,575,72,28
"""26197301""","""Tri-County Regional Planning Commission (MI)""","""Alma, MI,Battle Creek, MI,Detroit-Warren-Dearborn, MI,Grand Rapids-Wyoming, MI,Ionia, MI,Jackson, MI,Lansing-East Lansing, MI,Owosso, MI""",371.03,468797.59,182934.52,1086663.33,52,62,49,27,34,25,25,28,24,8.83,13.12,1.73,2,2,21124,18811,21838,2,2,2,12428,11145,12821,9398,8442,9689,2990,2663,3091,40,40,41,57,56,58,1.0,6.5,0.62,0.17,10598,67,18367,86,60,14,3260,1145,1217,725,65,35
