Location,Year,Series,Series Code,Permits
ROBERTSON COUNTY UNINCORPORATED AREA,1992,Units in Single-Family Structures,2,207
ROBERTSON COUNTY UNINCORPORATED AREA,1993,Units in Single-Family Structures,2,228
ROBERTSON COUNTY UNINCORPORATED AREA,1994,Units in Single-Family Structures,2,276
ROBERTSON COUNTY UNINCORPORATED AREA,1995,Units in Single-Family Structures,2,292
ROBERTSON COUNTY UNINCORPORATED AREA,1996,Units in Single-Family Structures,2,424
ROBERTSON COUNTY UNINCORPORATED AREA,1997,Units in Single-Family Structures,2,183
ROBERTSON COUNTY UNINCORPORATED AREA,1998,Units in Single-Family Structures,2,325
ROBERTSON COUNTY UNINCORPORATED AREA,1999,Units in Single-Family Structures,2,278
ROBERTSON COUNTY UNINCORPORATED AREA,2000,Units in Single-Family Structures,2,233
ROBERTSON COUNTY UNINCORPORATED AREA,2001,Units in Single-Family Structures,2,247
ROBERTSON COUNTY UNINCORPORATED AREA,2002,Units in Single-Family Structures,2,224
ROBERTSON COUNTY UNINCORPORATED AREA,2003,Units in Single-Family Structures,2,187
ROBERTSON COUNTY UNINCORPORATED AREA,2004,Units in Single-Family Structures,2,223
ROBERTSON COUNTY UNINCORPORATED AREA,2005,Units in Single-Family Structures,2,198
ROBERTSON COUNTY UNINCORPORATED AREA,2006,Units in Single-Family Structures,2,216
ROBERTSON COUNTY UNINCORPORATED AREA,2007,Units in Single-Family Structures,2,195
ROBERTSON COUNTY UNINCORPORATED AREA,2008,Units in Single-Family Structures,2,124
ROBERTSON COUNTY UNINCORPORATED AREA,2009,Units in Single-Family Structures,2,71
ROBERTSON COUNTY UNINCORPORATED AREA,2010,Units in Single-Family Structures,2,61
ROBERTSON COUNTY UNINCORPORATED AREA,2011,Units in Single-Family Structures,2,59
ROBERTSON COUNTY UNINCORPORATED AREA,2012,Units in Single-Family Structures,2,58
ROBERTSON COUNTY UNINCORPORATED AREA,2013,Units in Single-Family Structures,2,75
ROBERTSON COUNTY UNINCORPORATED AREA,2014,Units in Single-Family Structures,2,106
ROBERTSON COUNTY UNINCORPORATED AREA,2015,Units in Single-Family Structures,2,130
ROBERTSON COUNTY UNINCORPORATED AREA,2016,Units in Single-Family Structures,2,179
ROBERTSON COUNTY UNINCORPORATED AREA,2017,Units in Single-Family Structures,2,189
ROBERTSON COUNTY UNINCORPORATED AREA,2018,Units in Single-Family Structures,2,193
ROBERTSON COUNTY UNINCORPORATED AREA,2019,Units in Single-Family Structures,2,215
ROBERTSON COUNTY UNINCORPORATED AREA,2020,Units in Single-Family Structures,2,227
ROBERTSON COUNTY UNINCORPORATED AREA,2021,Units in Single-Family Structures,2,307
ROBERTSON COUNTY UNINCORPORATED AREA,1980,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1981,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1982,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1983,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1984,Units in All Multi-Family Structures,3,8
ROBERTSON COUNTY UNINCORPORATED AREA,1985,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1986,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1987,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1988,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1989,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1990,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1991,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1992,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1993,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1994,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1995,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1996,Units in All Multi-Family Structures,3,3
ROBERTSON COUNTY UNINCORPORATED AREA,1997,Units in All Multi-Family Structures,3,2
ROBERTSON COUNTY UNINCORPORATED AREA,1998,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,1999,Units in All Multi-Family Structures,3,2
ROBERTSON COUNTY UNINCORPORATED AREA,2000,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2001,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2002,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2003,Units in All Multi-Family Structures,3,2
ROBERTSON COUNTY UNINCORPORATED AREA,2004,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2005,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2006,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2007,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2008,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2009,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2010,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2011,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2012,Units in All Multi-Family Structures,3,2
ROBERTSON COUNTY UNINCORPORATED AREA,2013,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2014,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2015,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2016,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2017,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2018,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2019,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2020,Units in All Multi-Family Structures,3,0
ROBERTSON COUNTY UNINCORPORATED AREA,2021,Units in All Multi-Family Structures,3,10
RUTHERFORD COUNTY UNINCORPORATED AREA,1980,Units in Single-Family Structures,2,546
RUTHERFORD COUNTY UNINCORPORATED AREA,1981,Units in Single-Family Structures,2,324
RUTHERFORD COUNTY UNINCORPORATED AREA,1982,Units in Single-Family Structures,2,269
RUTHERFORD COUNTY UNINCORPORATED AREA,1983,Units in Single-Family Structures,2,463
RUTHERFORD COUNTY UNINCORPORATED AREA,1984,Units in Single-Family Structures,2,524
RUTHERFORD COUNTY UNINCORPORATED AREA,1985,Units in Single-Family Structures,2,644
RUTHERFORD COUNTY UNINCORPORATED AREA,1986,Units in Single-Family Structures,2,903
RUTHERFORD COUNTY UNINCORPORATED AREA,1987,Units in Single-Family Structures,2,1155
RUTHERFORD COUNTY UNINCORPORATED AREA,1988,Units in Single-Family Structures,2,1032
RUTHERFORD COUNTY UNINCORPORATED AREA,1989,Units in Single-Family Structures,2,946
RUTHERFORD COUNTY UNINCORPORATED AREA,1990,Units in Single-Family Structures,2,709
RUTHERFORD COUNTY UNINCORPORATED AREA,1991,Units in Single-Family Structures,2,641
RUTHERFORD COUNTY UNINCORPORATED AREA,1992,Units in Single-Family Structures,2,714
RUTHERFORD COUNTY UNINCORPORATED AREA,1993,Units in Single-Family Structures,2,719
RUTHERFORD COUNTY UNINCORPORATED AREA,1994,Units in Single-Family Structures,2,771
RUTHERFORD COUNTY UNINCORPORATED AREA,1995,Units in Single-Family Structures,2,782
RUTHERFORD COUNTY UNINCORPORATED AREA,1996,Units in Single-Family Structures,2,1047
RUTHERFORD COUNTY UNINCORPORATED AREA,1997,Units in Single-Family Structures,2,992
RUTHERFORD COUNTY UNINCORPORATED AREA,1998,Units in Single-Family Structures,2,858
RUTHERFORD COUNTY UNINCORPORATED AREA,1999,Units in Single-Family Structures,2,779
RUTHERFORD COUNTY UNINCORPORATED AREA,2000,Units in Single-Family Structures,2,642
RUTHERFORD COUNTY UNINCORPORATED AREA,2001,Units in Single-Family Structures,2,618
