place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""4728680""","""Garland""","""Memphis, TN-MS-AR""",0.02,35.39,13.49,373.71,56,65,50,24,30,21,32,36,29,11.05,0.40,2.14,2,2,25874,23217,25817,1,0,1,15297,13526,15428,11624,10231,11762,3662,3287,3654,10,8,12,9,7,10,0.7,1.3,0.13,0.04,1408,76,1263,81,463,3,5844,949,1072,498,79,21
"""4728740""","""Gates""","""""",0.05,56.77,20.37,446.59,77,93,48,36,45,20,41,47,27,10.15,0.47,1.77,2,2,22775,20769,25164,1,2,1,12395,11433,14655,9149,8464,11077,3225,2941,3562,21,29,16,18,24,13,2.4,2.4,1.19,0.05,1395,89,1104,79,106,8,2234,917,1043,690,61,39
"""4728800""","""Gatlinburg""","""Sevierville, TN""",2.42,3330.89,1581.62,6623.76,55,64,44,25,31,19,30,33,25,8.45,2.41,1.76,2,2,22397,20023,22937,2,2,2,12808,11097,13303,9603,8229,10020,3170,2835,3246,36,33,37,71,65,73,4.9,3.9,0.66,0.24,2433,61,4139,83,26,81,1460,867,643,797,64,36
"""4728960""","""Germantown""","""Memphis, TN-MS-AR""",26.24,39003.12,14790.81,12774.73,77,92,68,51,64,45,27,29,24,9.63,14.10,1.78,2,2,22466,19831,22430,1,1,1,12884,11052,13006,9686,8227,9812,3180,2808,3175,19,17,19,18,16,19,3.1,8.0,2.42,1.16,14079,81,20118,87,17,132,1135,2015,2076,472,83,17
"""4729020""","""Gibson""","""""",0.09,73.48,32.63,388.83,62,73,47,28,35,20,34,39,27,10.02,0.86,1.87,2,2,23670,21303,25014,1,1,1,13035,11927,14525,9672,8897,10972,3351,3016,3540,12,14,13,10,12,11,2.7,2.1,0.29,0.08,1742,76,1405,80,86,10,2372,886,962,698,71,29
"""4729160""","""Gilt Edge""","""Memphis, TN-MS-AR""",0.22,246.53,93.00,1768.55,54,63,48,24,30,21,30,34,27,9.92,0.54,2.00,2,2,25137,22652,25090,1,1,1,14471,12772,14605,10897,9549,11037,3558,3207,3551,16,16,17,13,13,15,2.0,2.7,0.16,0.05,1931,74,1359,80,240,6,4330,945,1001,835,67,33
"""4729300""","""Gleason""","""Martin, TN""",0.07,114.29,52.57,1459.87,59,70,44,24,30,16,35,41,28,9.81,0.37,1.90,2,2,23201,20865,25227,1,1,1,13086,12009,14858,9784,9037,11269,3285,2954,3570,17,18,19,14,15,16,2.1,2.1,0.40,0.04,1233,75,1059,79,124,7,2661,734,797,550,75,25
"""4729920""","""Goodlettsville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",9.60,16240.74,6584.34,9091.76,51,61,51,28,35,28,23,26,23,9.10,12.66,1.74,2,2,22333,19870,22184,1,1,1,12652,11389,12547,9470,8559,9386,3161,2812,3140,20,18,21,15,13,16,4.0,6.5,2.22,0.72,8056,56,12918,86,41,49,1823,1253,1336,816,54,46
"""4730120""","""Gordonsville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.25,515.57,215.14,4517.90,49,58,49,21,26,21,28,32,28,10.26,0.49,2.11,2,2,25667,22896,25529,0,0,0,15139,13868,15052,11506,10628,11438,3633,3241,3613,1,0,1,0,0,0,2.5,0.5,0.26,0.05,2218,67,3284,85,115,11,2932,926,1022,621,76,24
"""4730220""","""Graball""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.07,134.10,51.38,1282.93,54,65,54,25,31,25,29,33,29,10.91,0.47,2.22,2,2,26223,23399,26100,0,0,0,15777,14456,15705,12063,11145,12009,3712,3312,3694,3,0,2,1,0,1,0.4,2.2,0.10,0.04,2172,86,2002,82,208,8,3316,1127,1149,888,92,8
"""4730280""","""Grand Junction""","""Memphis, TN-MS-AR""",0.02,36.42,13.34,755.61,71,85,47,31,38,19,40,46,28,10.24,0.19,1.90,2,2,23113,20667,25416,1,1,1,13145,12069,15201,9854,9122,11583,3272,2926,3597,19,20,20,16,17,17,1.6,1.7,0.23,0.02,1029,72,949,79,193,6,3180,831,890,634,78,22
"""4730700""","""Gray""","""Johnson City, TN""",0.37,1074.89,432.52,959.28,57,68,44,29,36,21,28,31,23,9.10,4.22,1.52,1,2,20584,18350,22551,1,1,1,10791,9715,12393,7864,7104,9187,2914,2598,3192,13,13,14,30,32,33,5.8,8.4,1.32,0.45,5754,56,6703,83,20,45,1152,947,1109,709,59,41
"""4730760""","""Graysville""","""Dayton, TN""",0.23,450.48,160.90,746.07,55,65,40,23,29,15,32,37,25,9.19,2.14,1.66,2,2,21681,19260,23386,1,1,1,11663,10598,13324,8574,7853,9996,3070,2727,3310,19,18,18,16,15,16,5.1,2.1,0.90,0.22,2311,45,1807,81,43,31,1483,695,776,584,59,41
"""4730880""","""Greenback""","""Knoxville, TN""",0.35,804.87,315.93,5084.81,59,69,51,27,34,23,32,35,28,10.43,0.65,2.05,2,2,24386,21755,25615,0,0,0,14617,12851,15293,11166,9770,11668,3452,3080,3626,0,0,0,0,0,0,1.9,0.4,0.27,0.06,2420,80,2155,83,71,12,2429,1032,1101,698,83,17
"""4730960""","""Greenbrier""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",2.54,3831.47,1418.91,4454.84,54,64,54,26,33,27,27,31,27,10.81,4.45,2.03,2,2,25384,22732,25246,0,0,0,14646,13319,14559,11053,10102,10985,3593,3217,3573,1,0,1,0,0,0,1.4,3.5,0.80,0.32,3963,88,3299,83,83,29,2301,1192,1240,763,81,19
"""4730980""","""Greeneville""","""Greeneville, TN""",10.60,13560.88,5495.08,10889.11,57,67,40,26,32,17,31,35,24,8.33,6.65,1.54,1,2,20813,18736,22787,0,0,0,10883,9836,12674,7934,7179,9447,2947,2653,3225,3,4,2,2,4,1,5.1,6.5,1.26,0.50,4542,67,7640,84,17,76,1178,753,815,489,53,47
"""4731000""","""Greenfield""","""Martin, TN""",0.17,238.62,93.93,2353.06,60,72,45,25,31,17,36,41,28,10.18,0.45,1.91,2,2,23477,21248,25448,1,1,1,13195,12129,14972,9855,9101,11352,3324,3008,3602,16,19,17,14,16,15,1.8,2.1,0.76,0.04,1160,84,1010,79,127,7,2726,760,842,549,73,27
"""4731100""","""Green Hill""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",4.24,6245.30,2181.70,2214.96,57,68,57,30,38,31,26,29,26,10.98,12.89,1.96,2,2,24567,21798,24430,0,0,0,14155,12751,14073,10674,9665,10611,3477,3085,3458,4,1,4,1,0,1,1.7,5.6,1.42,0.98,7918,91,6329,84,30,71,1919,1374,1193,181,91,9
"""4731420""","""Grimsley""","""""",0.21,422.26,165.40,6966.12,76,91,47,32,40,18,44,51,29,9.95,0.24,1.94,2,2,23011,20582,25855,1,1,1,13283,12249,15596,10015,9324,11924,3258,2914,3659,10,11,12,9,10,10,0.6,1.4,0.11,0.02,1431,76,1251,80,455,4,5113,814,855,623,82,18
"""4731490""","""Gruetli-Laager""","""""",0.40,563.49,209.90,8037.34,84,100,47,36,45,18,47,54,28,9.90,0.26,1.89,2,2,22911,20357,25438,0,0,1,12989,11924,15303,9738,9034,11691,3244,2882,3600,8,8,11,7,7,10,1.5,1.0,0.14,0.03,1677,65,1351,81,215,6,3477,828,871,615,84,16
"""4731680""","""Guys""","""""",0.43,506.64,171.99,7492.37,68,80,44,28,35,17,40,46,28,10.08,0.23,1.87,2,2,23104,20701,25013,1,1,1,12958,11925,14904,9668,8973,11345,3271,2931,3540,19,21,18,16,18,16,2.6,0.9,0.10,0.02,1294,66,935,80,150,7,2974,752,799,629,70,30
"""4731820""","""Halls""","""""",0.81,729.35,267.39,2351.55,72,86,45,33,42,19,39,44,26,9.62,2.32,1.66,2,2,22075,20139,24481,1,1,1,11726,10767,13997,8581,7889,10520,3125,2851,3465,19,26,12,17,23,10,4.0,1.9,1.23,0.11,1595,83,1314,80,56,19,2103,844,1055,617,55,45
"""4732520""","""Harriman""","""Knoxville, TN""",3.77,4926.86,2138.65,6765.20,48,56,42,21,26,18,27,30,24,7.85,4.58,1.72,2,2,21329,19305,22360,0,1,0,12362,10803,13013,9334,8058,9840,3019,2733,3165,9,12,8,7,10,6,4.4,3.0,1.10,0.32,3272,69,2722,83,18,66,1462,791,590,696,47,53
"""4732600""","""Harrison""","""Chattanooga, TN-GA""",4.54,6877.40,2820.05,4156.59,55,64,49,26,32,23,29,32,26,9.23,7.02,1.88,2,2,24026,21391,24722,0,0,0,13626,11837,14074,10224,8808,10572,3401,3029,3499,2,1,3,1,1,2,2.3,5.6,0.92,0.68,5599,86,6087,84,45,49,2423,1013,1056,693,84,16
"""4732640""","""Harrogate""","""""",2.34,3159.03,1225.05,4879.41,63,75,45,29,37,19,34,39,26,9.20,3.24,1.70,2,2,21950,19684,24318,0,1,0,11910,10830,13924,8794,8034,10475,3108,2787,3442,8,10,7,7,8,6,3.6,2.7,1.23,0.25,2418,74,2245,82,41,44,1817,853,937,433,70,30
"""4732742""","""Hartsville/Trousdale County""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",5.00,7884.00,2926.00,73083.57,48,57,48,20,26,21,27,31,27,10.37,0.89,2.06,2,2,25230,22541,25099,0,0,0,14791,13531,14705,11213,10337,11145,3571,3190,3552,8,3,8,6,3,7,1.6,2.1,0.17,0.04,1997,68,1936,82,155,7,3591,923,1015,372,75,25
"""4733120""","""Helenwood""","""""",0.37,624.78,184.15,4094.96,76,90,46,33,41,18,43,49,28,10.86,0.65,1.87,2,2,23526,21014,25391,0,0,1,13000,11904,14987,9662,8921,11383,3331,2975,3594,7,8,9,6,7,8,1.7,1.5,0.36,0.04,1524,70,1545,81,129,12,2650,820,879,590,80,20
"""4733260""","""Henderson""","""Jackson, TN""",2.51,4423.95,1229.79,5009.93,55,64,44,24,30,18,31,34,25,9.49,3.49,1.77,2,2,23398,21185,24146,0,0,0,12930,11322,13586,9617,8319,10167,3312,2999,3418,2,4,1,1,4,1,3.4,3.4,0.94,0.25,2279,77,2965,83,35,41,2038,823,971,597,57,43
"""4733280""","""Hendersonville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",26.47,51329.15,20110.52,20117.59,55,66,55,31,39,31,25,28,24,9.48,13.05,1.84,2,2,23207,20595,23056,0,0,0,13293,11981,13195,10004,9064,9926,3285,2915,3263,4,2,5,1,0,1,3.3,5.6,2.30,1.00,9664,71,9342,86,26,70,1738,1387,1443,835,69,31
"""4733360""","""Henning""","""""",0.14,192.82,89.25,1522.64,66,79,41,27,34,15,39,45,26,8.87,0.58,1.70,2,2,22084,19801,24530,1,1,1,11930,10919,14129,8779,8089,10634,3127,2803,3472,25,27,23,21,23,20,3.0,3.4,0.53,0.06,1585,65,1262,79,101,11,2208,683,773,492,68,32
"""4733400""","""Henry""","""Paris, TN""",0.04,40.70,16.31,925.12,60,72,46,25,31,18,35,41,28,10.37,0.18,1.98,2,2,23199,20647,25528,1,0,1,13498,12404,15350,10203,9472,11723,3285,2923,3613,10,9,14,8,7,12,1.7,0.9,0.20,0.02,1056,69,1100,80,167,7,2781,802,854,573,82,18
"""4733920""","""Hickory Valley""","""""",0.01,5.22,2.23,209.08,67,79,43,27,33,16,40,46,28,8.42,0.09,1.84,2,2,22502,20052,24946,1,1,1,12727,11729,14859,9516,8864,11304,3186,2839,3531,25,26,25,21,22,21,2.0,2.3,0.08,0.01,1274,60,1022,79,317,3,3917,703,820,395,73,27
"""4734700""","""Hillsboro""","""Tullahoma-Manchester, TN""",0.10,198.00,77.69,2636.80,57,67,47,23,29,18,34,37,28,10.00,0.33,2.01,2,2,23902,21227,25410,0,0,1,14355,12651,15217,10964,9641,11610,3383,3005,3596,8,5,11,7,5,9,1.4,1.0,0.12,0.03,1854,67,1438,81,224,6,3854,829,883,593,82,18
"""4735160""","""Hohenwald""","""""",1.15,1715.30,697.39,3422.50,57,68,42,24,30,16,34,38,26,9.03,3.27,1.76,2,2,22639,20414,24151,0,0,0,12295,11212,13910,9087,8316,10489,3205,2890,3418,3,6,2,3,5,2,3.3,1.1,0.75,0.20,2285,71,2242,83,33,39,1584,724,912,460,60,40
"""4735280""","""Hollow Rock""","""""",0.13,165.05,63.31,1145.59,61,72,43,25,31,16,36,41,27,9.59,0.82,1.84,2,2,22997,20644,24965,1,1,1,12772,11688,14614,9498,8746,11062,3256,2923,3533,18,19,19,15,16,16,2.2,2.3,0.45,0.06,1575,76,1155,80,102,13,2372,726,760,631,75,25
"""4735880""","""Hopewell""","""Cleveland, TN""",1.15,2889.12,1099.35,4571.44,65,77,52,33,41,25,32,35,26,10.33,3.97,1.87,2,2,23588,21083,24600,0,0,0,13502,11814,14238,10163,8829,10756,3339,2985,3482,0,0,0,0,0,0,2.4,1.6,0.82,0.24,4463,74,4128,85,53,25,2239,1141,1313,654,71,29
"""4736000""","""Hornbeak""","""Union City, TN-KY""",0.02,28.59,12.61,446.12,65,78,49,29,36,21,36,41,28,9.45,0.27,1.99,2,2,23608,21134,25524,1,1,1,13623,12521,15355,10263,9511,11722,3342,2992,3613,18,18,21,15,15,18,1.2,1.4,0.38,0.03,1437,78,873,79,198,6,3112,922,1011,529,82,18
"""4736080""","""Hornsby""","""""",0.02,17.23,8.11,755.06,72,86,47,31,38,18,42,48,29,8.86,0.10,1.94,2,2,23079,20593,25519,1,1,1,13277,12236,15438,9991,9301,11805,3268,2916,3612,19,20,21,16,17,18,1.2,1.7,0.14,0.01,971,71,904,79,252,3,3861,809,881,493,81,19
"""4736460""","""Humboldt""","""Jackson, TN""",5.30,5934.38,2430.61,6207.28,56,66,43,25,31,18,31,36,25,8.49,8.03,1.72,2,2,22454,20215,23808,0,0,0,12081,10931,13568,8901,8066,10196,3179,2862,3370,2,3,1,1,2,1,3.3,3.6,1.45,0.39,3934,82,3917,84,22,50,1725,794,850,648,67,33
"""4736500""","""Hunter""","""Johnson City, TN""",0.75,1237.49,577.72,4086.88,60,71,46,26,33,19,33,38,27,9.87,1.41,1.88,2,2,23081,20590,25170,0,0,0,12951,11817,14667,9683,8902,11104,3268,2915,3563,0,0,0,0,0,0,2.1,2.2,0.81,0.14,2589,74,1976,82,93,18,1587,858,950,478,80,20
"""4736580""","""Huntingdon""","""""",2.18,3307.66,1258.25,7607.66,58,68,41,24,31,16,33,38,25,8.80,3.48,1.68,2,2,22362,20142,24335,0,1,0,11841,10743,13691,8668,7881,10241,3166,2852,3444,7,10,6,6,8,5,2.6,5.6,0.47,0.17,2294,82,3160,82,33,33,2245,723,802,510,70,30
"""4736600""","""Huntland""","""Tullahoma-Manchester, TN""",0.28,275.16,115.24,930.37,56,65,46,23,29,18,33,36,28,10.07,1.25,1.94,2,2,23854,21390,25295,0,0,1,13966,12251,14871,10581,9214,11280,3376,3028,3580,9,8,11,7,7,9,2.2,1.2,0.71,0.12,1614,86,1222,81,47,26,1474,810,844,663,81,19
"""4736640""","""Huntsville""","""""",0.39,670.51,240.53,2514.30,66,78,40,26,33,15,39,45,26,8.78,0.99,1.69,2,2,22473,20032,24338,1,1,1,11921,10875,13876,8724,8023,10417,3182,2836,3445,15,16,15,13,14,12,3.4,2.6,0.39,0.10,1616,52,1840,81,94,19,2357,660,806,412,66,34
"""4737360""","""Iron City""","""Lawrenceburg, TN""",0.03,46.92,19.16,441.91,58,68,43,23,29,16,35,40,27,9.81,0.43,1.88,2,2,23571,21196,24804,1,1,1,13051,11963,14555,9693,8939,11022,3337,3001,3511,21,23,22,18,20,19,2.9,2.0,0.34,0.04,1468,73,988,79,82,11,2014,730,822,517,70,30
"""4737600""","""Jacksboro""","""Knoxville, TN""",1.39,1782.83,722.84,1627.46,53,62,46,25,31,21,28,31,25,9.27,5.21,1.78,2,2,22565,20212,23705,0,0,0,12888,11233,13562,9692,8370,10204,3194,2862,3355,2,2,4,2,2,3,4.7,2.6,1.87,0.44,3582,70,3164,83,20,63,1279,947,1132,608,65,35
"""4737640""","""Jackson""","""Jackson, TN""",46.13,62035.85,23109.02,37498.96,59,69,47,30,37,23,29,32,24,8.76,10.85,1.67,1,2,21493,19322,22249,1,1,1,12137,10461,12802,9071,7699,9632,3042,2736,3149,23,27,21,21,24,18,4.2,5.2,2.41,0.62,6566,69,12011,87,23,78,1485,1022,1082,830,55,45
"""4737780""","""Jamestown""","""""",0.41,459.66,178.35,1854.22,61,73,39,23,29,13,38,44,26,8.86,1.05,1.63,2,2,21694,19550,24472,1,1,1,11513,10539,13828,8425,7751,10353,3072,2768,3464,16,20,11,14,17,10,3.6,4.0,0.81,0.10,1824,67,2176,81,95,23,2234,587,592,451,61,39
"""4737820""","""Jasper""","""Chattanooga, TN-GA""",0.88,1144.06,462.08,5981.78,57,67,50,27,34,24,29,32,26,10.37,0.92,1.91,2,2,24256,21903,24896,0,0,0,13840,12164,14261,10405,9062,10735,3433,3101,3524,2,1,2,1,1,2,3.4,3.3,0.64,0.08,2336,81,3390,83,58,28,1754,1075,1100,235,63,37
"""4737960""","""Jefferson City""","""Morristown, TN""",4.25,5806.16,2170.98,4187.07,52,61,41,22,28,16,30,33,24,8.46,9.55,1.69,2,2,21449,19284,22464,0,0,0,11737,10648,13030,8700,7917,9850,3037,2730,3179,0,1,1,0,1,0,5.1,1.2,1.57,0.52,4664,61,4789,86,17,72,1539,739,311,676,47,53
"""4738020""","""Jellico""","""Knoxville, TN""",1.41,1699.41,815.72,4059.49,40,46,35,14,18,12,26,29,24,7.33,5.03,1.65,1,2,21304,19049,22398,1,1,1,12015,10448,12668,8978,7730,9474,3015,2697,3170,22,21,23,19,18,20,3.3,4.7,1.54,0.20,2040,50,1989,80,25,40,2495,537,755,310,52,48
"""4738320""","""Johnson City""","""Johnson City, TN,Kingsport-Bristol-Bristol, TN-VA""",44.40,57973.04,24520.88,27491.15,54,64,42,27,34,20,27,31,23,7.86,11.57,1.53,1,2,19303,17274,21176,2,2,2,10685,9550,12348,7922,7072,9323,2733,2446,2997,30,32,28,72,76,67,5.4,5.4,3.84,0.89,8797,56,13429,87,17,101,1266,891,901,674,52,48
"""4738540""","""Jonesborough""","""Johnson City, TN""",1.22,2539.02,1062.10,3305.64,70,84,54,38,47,27,32,36,26,9.54,3.15,1.80,2,2,22682,20301,24748,0,0,0,12503,11366,14219,9292,8491,10716,3211,2874,3503,0,0,0,0,0,1,2.9,3.6,0.79,0.32,4768,81,5383,85,49,44,1741,1227,1348,836,76,24
"""4739140""","""Kenton""","""Union City, TN-KY""",0.09,86.54,36.88,1285.03,62,74,47,27,34,19,35,40,28,9.67,0.28,1.91,2,2,23718,21478,25259,1,1,1,13250,12193,14845,9870,9128,11249,3358,3041,3575,21,24,21,18,21,18,2.1,2.4,0.89,0.03,990,82,912,79,133,7,2512,868,994,555,68,32
"""4739400""","""Kimball""","""Chattanooga, TN-GA""",0.71,789.06,335.63,3128.14,52,60,46,23,28,20,29,32,26,9.01,1.02,1.88,2,2,23802,21219,24486,0,0,0,13617,11925,14041,10247,8919,10574,3369,3004,3466,1,1,1,1,1,1,4.0,2.1,0.66,0.11,2190,60,3072,84,50,28,1996,890,948,575,68,32
"""4739560""","""Kingsport""","""Kingsport-Bristol-Bristol, TN-VA""",35.06,49989.62,22123.30,34218.88,54,64,43,26,33,19,28,31,24,8.13,9.75,1.60,1,2,20386,18213,22329,1,1,1,11165,9997,12861,8271,7410,9694,2886,2579,3160,8,9,7,16,18,14,4.0,5.6,2.20,0.65,7419,67,11168,86,20,75,1580,864,984,596,64,36
"""4739620""","""Kingston""","""Knoxville, TN""",3.07,4225.25,1776.31,4527.24,55,64,48,26,33,22,28,31,25,8.70,4.12,1.80,2,2,22641,20239,23797,0,0,0,13002,11335,13677,9794,8467,10304,3205,2866,3368,3,2,5,3,2,4,4.4,2.3,1.01,0.39,3834,69,3232,83,23,71,1552,996,1129,708,66,34
"""4739660""","""Kingston Springs""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.27,2489.59,962.43,6344.52,59,70,59,31,38,31,28,32,28,11.20,1.96,2.10,2,2,25823,23095,25690,0,0,0,15105,13772,15022,11450,10503,11386,3655,3269,3636,0,0,0,0,0,0,1.1,2.8,0.43,0.15,3209,89,2942,83,97,17,2758,1378,1425,1082,86,14
"""4740000""","""Knoxville""","""Knoxville, TN""",117.85,189625.44,82911.69,63057.46,50,58,43,25,31,21,25,26,22,7.73,14.60,1.56,1,2,19300,17361,20297,3,3,2,11278,9634,11980,8513,7140,9076,2732,2458,2873,33,36,31,48,53,46,5.3,6.5,2.97,1.31,14541,57,23411,88,19,101,1359,950,1043,777,48,52
"""4740160""","""Lafayette""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1486.37,628.60,3156.22,42,50,42,16,20,16,26,29,25,9.35,3.14,1.91,2,2,24235,21754,24087,0,0,0,13846,12597,13741,10412,9516,10327,3430,3079,3409,3,2,4,3,2,4,3.4,2.4,0.98,0.20,3039,68,2694,83,56,24,2329,738,821,533,61,39
"""4740180""","""La Follette""","""Knoxville, TN""",5.21,5621.26,2296.70,3141.86,43,50,38,17,21,14,26,29,23,8.02,7.96,1.64,1,2,21431,19380,22465,1,1,1,11982,10435,12635,8928,7667,9435,3033,2744,3180,21,23,21,18,20,18,5.4,5.7,1.90,0.73,4106,69,2900,81,17,105,1136,641,762,510,49,51
"""4740200""","""La Grange""","""Memphis, TN-MS-AR""",0.04,27.78,9.62,1154.95,59,69,52,28,34,24,31,35,28,10.72,0.09,2.07,2,2,25273,22794,25221,1,1,1,14866,13175,15002,11269,9928,11411,3577,3227,3570,19,19,21,16,17,18,1.9,2.7,0.11,0.01,944,73,1046,79,261,5,3682,1091,1313,650,67,33
"""4740240""","""Lake City""","""Knoxville, TN""",0.73,1036.41,377.90,1016.37,43,49,38,17,21,14,26,29,24,7.57,4.68,1.68,2,2,20805,18583,21902,0,0,0,12071,10512,12721,9118,7872,9612,2945,2631,3100,8,9,9,7,8,7,4.7,1.9,1.30,0.37,3004,47,2581,83,13,77,1284,628,813,428,47,53
"""4740350""","""Lakeland""","""Memphis, TN-MS-AR""",5.01,11470.09,3938.84,15058.11,72,86,64,43,53,38,30,32,26,10.95,8.75,1.95,2,2,24303,21693,24264,1,1,1,14086,12260,14211,10637,9180,10767,3440,3071,3434,9,9,9,9,9,9,0.8,4.7,1.08,0.26,7121,86,6371,85,68,24,2791,1695,1800,562,80,20
"""4740540""","""Lakesite""","""Chattanooga, TN-GA""",1.32,2152.43,754.37,1100.35,60,70,53,31,38,27,29,32,26,10.94,7.75,1.89,2,2,23614,21029,24295,1,0,1,13650,11843,14104,10291,8854,10645,3342,2977,3439,17,12,20,11,8,14,2.8,3.8,0.96,0.69,5740,88,3177,83,21,69,1470,1205,1275,698,86,14
"""4740560""","""Lake Tansi""","""Crossville, TN""",1.80,2456.44,1017.65,5461.14,58,68,45,25,32,18,32,37,27,9.29,1.78,1.81,2,2,21747,19158,24682,0,0,1,12407,11268,14496,9322,8552,10992,3079,2712,3493,6,4,10,5,3,9,3.1,1.2,0.54,0.19,2299,67,1689,82,36,47,1665,815,831,718,86,14
"""4740732""","""Lakewood Park""","""Tullahoma-Manchester, TN""",0.45,585.56,229.53,3676.93,53,62,44,22,27,17,32,35,26,8.40,0.52,1.86,2,2,23028,20448,24509,1,1,1,13409,11770,14280,10137,8864,10796,3259,2895,3469,13,11,15,11,9,13,3.6,1.4,0.40,0.06,1915,56,1508,81,86,14,2147,764,798,680,71,29
"""4741200""","""La Vergne""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",11.22,33458.12,10453.83,15957.76,51,61,51,25,32,25,26,29,26,11.17,12.81,1.94,2,2,24190,21600,24039,0,0,0,13964,12625,13870,10540,9567,10467,3424,3057,3402,1,1,1,2,1,2,2.7,3.8,5.98,0.66,8256,81,9870,87,54,42,1919,1135,1153,1071,73,27
"""4741340""","""Lawrenceburg""","""Lawrenceburg, TN""",6.09,6151.13,2649.01,8094.10,55,66,42,24,31,17,31,35,25,8.06,7.31,1.67,2,2,21763,19494,23093,0,0,0,11697,10585,13206,8614,7822,9935,3081,2760,3269,2,3,2,2,3,1,4.0,3.2,1.33,0.33,3694,69,5133,85,25,48,1874,772,890,518,60,40
"""4741520""","""Lebanon""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",14.48,25373.37,9399.94,24579.34,47,56,47,23,28,23,24,27,24,9.19,7.43,1.78,2,2,23071,20651,22910,0,0,0,12973,11733,12858,9703,8806,9610,3265,2923,3243,5,4,5,1,1,2,3.4,5.8,1.10,0.38,5631,64,8675,85,31,41,1798,1025,1037,739,54,46
"""4741760""","""Lenoir City""","""Knoxville, TN""",5.48,8096.15,2895.23,5425.81,50,58,43,22,28,19,27,30,24,8.17,9.08,1.74,2,2,21403,19137,22529,0,0,0,12491,10868,13163,9460,8155,9973,3029,2709,3189,2,3,1,2,3,1,5.3,1.5,1.92,0.53,5257,64,5286,86,14,92,1152,850,958,628,57,43
"""4741860""","""Lewisburg""","""Lewisburg, TN""",7.05,10251.62,3950.43,8560.55,52,60,42,22,28,18,30,32,24,8.93,8.56,1.73,2,2,22446,20197,23088,0,0,0,12617,10996,13171,9439,8135,9903,3177,2860,3268,1,1,0,0,1,0,3.8,3.1,1.75,0.46,4697,69,4984,85,20,58,1693,793,943,584,54,46
"""4741980""","""Lexington""","""""",3.71,3888.15,1495.68,7892.09,45,53,34,20,25,14,31,35,25,8.74,2.94,1.69,2,2,22439,20121,23650,0,0,0,11899,10816,13308,8716,7961,9955,3177,2849,3347,6,7,6,5,6,5,4.0,4.2,0.92,0.19,2559,62,3598,83,43,34,1741,645,663,478,57,43
"""4742040""","""Liberty""","""""",0.03,38.81,13.21,718.00,72,87,54,35,44,25,38,43,29,11.30,0.21,2.10,2,2,24974,22142,25717,0,0,0,14374,13201,15672,10838,10065,12028,3536,3135,3640,0,0,4,0,0,3,1.1,0.3,0.27,0.02,1771,63,1667,83,259,7,3812,1117,1118,9,88,12
"""4742720""","""Linden""","""""",0.07,74.00,28.75,648.10,66,79,43,29,36,17,38,43,26,8.94,0.50,1.70,2,2,21615,19376,24489,1,1,1,11882,10886,14196,8801,8120,10712,3060,2743,3466,20,22,18,17,19,15,3.5,2.0,0.89,0.04,1210,63,1239,80,71,17,1720,746,864,516,66,34
"""4743140""","""Livingston""","""Cookeville, TN""",1.32,1579.81,601.16,4127.97,59,70,42,24,31,16,35,39,26,8.61,3.29,1.73,2,2,22056,19899,24017,0,0,0,12038,10978,13876,8913,8158,10475,3123,2817,3399,2,3,2,2,2,2,3.3,1.2,0.83,0.15,2742,71,3298,84,53,31,1968,709,772,193,60,40
"""4743160""","""Lobelville""","""""",0.09,88.44,35.78,2503.51,67,79,43,27,33,16,40,46,28,9.25,0.14,1.83,2,2,22142,19687,25058,1,1,1,12626,11597,14909,9469,8788,11338,3135,2787,3547,22,21,24,18,18,21,1.8,2.6,0.32,0.01,1038,62,1018,79,194,6,3209,697,765,505,79,21
