place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""4746400""","""Mascot""","""Knoxville, TN""",1.18,1790.50,700.97,6697.41,50,60,44,20,26,18,30,34,27,10.28,1.11,2.08,2,2,24296,23756,25173,0,0,0,16133,14996,16692,12469,11412,12896,3655,3575,3787,9,8,9,11,11,12,1.5,1.5,0.21,0.10,3751,70,3871,86,145,11,3480,931,985,719,84,16
"""4746420""","""Mason""","""Memphis, TN-MS-AR""",0.08,116.42,35.76,1267.66,55,66,47,24,30,20,32,37,27,11.48,0.33,2.12,2,2,26975,26256,27351,0,0,0,16770,15559,17133,12705,11602,13012,4058,3951,4115,6,6,6,8,8,8,0.9,0.7,0.32,0.03,2039,70,1800,87,288,4,3885,1047,1150,779,77,23
"""4746540""","""Maury City""","""Jackson, TN""",0.03,48.37,18.70,720.61,57,70,45,22,28,17,35,42,28,11.22,0.29,2.13,2,2,27044,26210,28379,0,0,0,16182,15605,17710,12107,11656,13436,4070,3944,4269,5,5,6,6,6,7,0.7,0.3,0.33,0.03,1778,77,1393,88,253,5,3726,872,929,713,77,23
"""4746700""","""Maynardville""","""Knoxville, TN""",0.70,953.72,338.40,3452.09,49,59,43,22,27,19,28,32,25,9.54,1.01,1.94,2,2,22575,21947,23478,0,0,0,15025,13947,15540,11622,10638,12001,3396,3303,3532,7,7,7,9,9,9,2.6,1.6,0.76,0.10,2852,59,2573,85,94,22,2349,980,1213,597,69,31
"""4747000""","""Medina""","""Jackson, TN""",1.17,4097.76,1372.08,9571.92,70,86,54,37,46,27,33,40,27,11.48,1.96,2.09,2,2,24524,23710,25729,0,0,0,15541,15058,16921,11844,11483,13043,3690,3568,3870,6,6,7,8,8,8,1.3,1.5,0.70,0.14,3250,89,2006,86,76,14,2301,1430,1570,1063,74,26
"""4747020""","""Medon""","""Jackson, TN""",0.03,43.12,18.43,684.72,59,72,46,24,29,18,35,42,28,11.40,0.31,2.16,2,2,27549,26880,28691,0,0,0,16417,15884,17904,12267,11835,13583,4146,4045,4316,4,4,5,6,6,7,0.5,0.9,0.11,0.03,2014,81,1685,86,276,5,3830,920,957,675,87,13
"""4748000""","""Memphis""","""Memphis, TN-MS-AR""",435.27,554330.31,214620.78,166806.25,48,58,41,24,30,20,24,27,21,6.48,16.60,1.70,2,2,16541,16297,16656,2,2,2,12710,11702,13032,10174,9198,10482,2488,2452,2506,48,51,45,59,64,56,4.1,5.7,3.45,1.29,18753,63,28487,80,14,112,1538,1066,1093,902,56,44
"""4748180""","""Michie""","""""",0.19,273.24,111.81,3598.93,74,91,49,34,43,21,40,48,28,10.96,0.35,2.09,2,2,25758,24782,27599,0,0,0,15742,15096,17734,11860,11362,13576,3876,3729,4152,5,5,6,7,6,7,1.1,0.3,0.09,0.03,1776,80,1341,88,156,6,3340,1110,1240,626,85,15
"""4748340""","""Middleton""","""""",0.10,150.71,59.79,1340.94,58,71,41,24,30,16,34,41,25,8.64,0.40,1.87,2,2,21054,20165,23177,0,0,0,13773,13128,15818,10600,10089,12326,3168,3035,3487,5,5,5,6,6,6,1.6,0.4,0.26,0.04,1634,81,2740,87,100,10,2618,816,932,632,67,33
"""4748360""","""Middle Valley""","""Chattanooga, TN-GA""",7.74,12697.71,4690.45,7016.80,59,71,51,29,37,25,30,35,26,10.11,8.82,2.08,2,2,23022,22461,23769,1,1,1,15904,14817,16425,12433,11430,12842,3463,3380,3576,7,7,8,8,8,9,2.1,2.7,1.06,0.67,7681,88,5121,84,50,50,1852,1297,1366,765,86,14
"""4748460""","""Midtown""","""Knoxville, TN""",0.78,1037.76,391.66,1652.49,50,61,45,23,29,20,27,32,25,9.16,2.32,1.97,2,2,21158,20608,21984,0,0,0,14960,13872,15492,11769,10763,12177,3183,3101,3307,8,8,8,10,10,10,3.0,1.9,0.65,0.24,3040,72,2799,85,42,50,2302,1050,1109,703,89,11
"""4748660""","""Milan""","""Jackson, TN""",2.34,2178.24,868.11,2504.68,51,63,40,22,27,16,30,36,24,4.99,4.31,1.90,2,2,20296,19495,21468,0,0,0,13829,13331,15153,10769,10391,11918,3054,2934,3229,6,6,6,8,8,8,2.8,2.0,1.44,0.35,2858,82,2911,85,27,49,1565,855,961,666,67,33
"""4748920""","""Milledgeville""","""""",0.02,20.31,8.40,614.71,63,76,43,25,31,16,38,45,27,9.80,0.13,2.00,2,2,24436,23643,26067,0,0,0,15012,14339,17020,11329,10776,13093,3677,3558,3921,6,6,6,7,7,8,1.3,0.6,0.12,0.01,1451,71,1091,87,184,5,3236,829,883,612,88,12
"""4748980""","""Millersville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",2.40,4464.21,1781.83,4883.87,46,57,48,22,28,24,24,29,25,9.11,4.96,2.04,2,2,22565,22077,22527,1,1,1,15616,15227,15558,12216,11901,12164,3394,3321,3389,5,5,5,2,2,2,2.2,3.4,0.89,0.36,6187,70,6574,83,52,33,2213,1236,1375,808,70,30
"""4749060""","""Millington""","""Memphis, TN-MS-AR""",3.77,3378.77,1095.31,9622.18,56,67,48,27,34,23,28,33,25,9.56,3.41,1.97,2,2,22562,21830,22974,0,0,0,15162,14100,15462,11759,10807,11998,3394,3285,3456,8,8,8,11,10,10,1.9,2.4,1.30,0.11,4562,72,4608,84,88,30,2041,1208,911,1158,58,42
"""4749360""","""Minor Hill""","""Florence-Muscle Shoals, AL,Huntsville, AL""",0.06,79.57,29.60,1190.94,56,67,45,22,27,17,34,39,28,11.33,0.28,2.15,2,2,25985,25273,27424,0,0,0,16791,15633,17626,12877,11825,13495,3909,3803,4125,5,5,6,6,6,7,1.0,0.7,0.17,0.02,1857,87,1424,87,135,7,2644,902,968,665,82,18
"""4749460""","""Mitchellville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.05,85.25,31.10,343.34,52,64,54,24,30,26,27,33,29,11.56,1.05,2.34,2,2,26945,26331,26900,0,0,0,18049,17581,17983,13993,13617,13934,4053,3961,4047,3,3,3,1,1,1,1.1,0.5,0.33,0.09,2986,90,4353,87,102,11,2802,1346,1401,955,88,12
"""4749740""","""Monteagle""","""Chattanooga, TN-GA,Tullahoma-Manchester, TN""",0.55,464.59,162.89,6010.10,60,72,46,26,33,20,33,39,26,9.70,0.33,2.04,2,2,23283,22501,24245,0,0,0,15406,14481,16502,11897,11089,12848,3503,3386,3647,6,6,6,8,8,8,1.7,1.0,0.25,0.03,1882,79,1856,86,90,14,2093,1023,1070,929,82,18
"""4749760""","""Monterey""","""Cookeville, TN""",0.17,289.94,99.63,1482.29,55,67,40,23,29,15,32,39,24,8.57,0.74,1.82,2,2,20623,19754,22613,0,0,0,13502,12958,15261,10317,9901,11773,3103,2973,3402,82,84,86,294,302,311,2.7,1.1,0.88,0.07,2093,63,1924,86,70,19,2075,800,1013,548,59,41
"""4749940""","""Mooresburg""","""Kingsport-Bristol, TN-VA,Morristown, TN""",0.14,356.44,143.58,2388.73,53,65,41,21,26,15,32,38,26,9.31,0.56,1.92,2,2,22224,21608,23973,0,0,0,14239,13666,16033,10887,10407,12418,3344,3252,3606,8,7,8,9,9,11,3.0,0.8,0.22,0.06,2814,45,1842,86,136,11,2835,791,829,590,84,16
"""4750220""","""Morrison""","""McMinnville, TN""",0.13,254.85,93.76,1719.16,68,84,47,31,38,20,38,45,27,10.30,0.62,2.08,2,2,24270,23412,25742,0,0,0,15454,14868,17200,11795,11339,13321,3652,3523,3872,6,6,7,8,7,8,1.7,0.7,0.34,0.05,2417,75,3579,87,116,10,2822,1052,1138,581,86,14
"""4750280""","""Morristown""","""Morristown, TN""",18.76,28945.22,10991.18,17571.49,48,59,37,22,27,16,27,32,21,6.40,6.49,1.70,2,2,17347,16640,18260,1,1,1,12272,11770,13492,9650,9254,10734,2610,2504,2747,11,12,11,14,15,14,4.2,3.5,1.34,0.63,6540,67,9351,83,18,77,1382,826,839,716,59,41
"""4750300""","""Moscow""","""Memphis, TN-MS-AR""",0.04,38.68,15.83,820.91,53,63,45,21,26,18,32,37,27,11.02,0.27,2.13,2,2,27278,26608,27621,0,0,0,16848,15640,17209,12738,11629,13047,4103,4004,4155,7,6,7,8,8,8,0.7,0.9,0.18,0.02,1922,72,1776,86,326,5,3948,926,1039,622,80,20
"""4750320""","""Mosheim""","""Greeneville, TN""",1.02,1358.19,538.69,4009.92,55,68,40,23,29,16,32,38,24,8.41,1.40,1.85,2,2,20193,19406,21785,0,0,0,13567,13028,15215,10522,10102,11931,3039,2920,3277,7,7,7,8,8,9,3.5,1.5,0.53,0.13,2753,64,3123,86,38,26,1597,833,907,686,75,25
"""4750400""","""Mountain City""","""""",0.29,519.59,219.38,2157.29,56,68,36,22,27,12,34,41,23,7.43,0.78,1.68,2,2,18366,17642,20702,0,0,0,12310,11690,14648,9539,9028,11526,2764,2655,3114,7,7,8,9,9,9,2.6,1.9,0.67,0.10,2509,69,2390,85,66,24,1706,652,903,294,71,29
"""4750580""","""Mount Carmel""","""Kingsport-Bristol, TN-VA""",2.70,4766.14,1951.51,4237.88,58,71,44,27,34,19,31,37,25,8.70,4.75,1.88,2,2,20410,19823,21927,0,0,0,13745,13228,15436,10664,10235,12127,3071,2983,3298,10,10,10,12,12,13,2.5,2.0,1.00,0.46,4817,82,3392,85,41,41,1576,1011,1121,837,75,25
"""4750780""","""Mount Juliet""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",4.92,11144.11,3770.33,8282.22,53,65,56,28,36,30,25,30,26,10.19,7.59,2.14,2,2,23188,22867,23188,1,1,1,16272,15887,16219,12777,12440,12724,3488,3440,3488,7,7,7,3,3,3,1.8,4.0,0.97,0.46,8484,89,8326,82,63,31,2141,1571,1618,1039,85,15
"""4751080""","""Mount Pleasant""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.21,377.68,119.45,2316.49,48,59,51,22,27,23,26,32,28,11.53,0.77,2.27,2,2,26481,25971,26456,0,0,0,17568,17154,17511,13578,13241,13525,3984,3907,3980,6,6,6,6,5,6,1.7,1.6,0.42,0.05,2541,83,2337,85,83,11,2182,1189,1257,423,92,8
"""4751402""","""Mowbray Mountain""","""Chattanooga, TN-GA""",0.26,475.11,189.07,9697.65,56,67,48,24,30,21,31,36,27,11.14,0.22,2.11,2,2,26383,25926,27245,0,0,0,16618,15436,17234,12644,11530,13130,3969,3901,4099,5,5,5,6,6,6,0.9,1.5,0.10,0.02,2799,66,2001,86,336,5,4869,1074,1128,569,92,8
"""4751540""","""Munford""","""Memphis, TN-MS-AR""",1.99,3847.44,1406.21,5827.47,56,68,48,26,33,22,30,35,26,10.73,3.13,2.09,2,2,24675,23939,25080,0,0,0,16222,15079,16549,12502,11469,12768,3712,3602,3773,8,8,8,10,10,10,1.3,1.7,0.75,0.24,3821,86,2670,85,100,25,2488,1153,1200,1033,74,26
"""4751560""","""Murfreesboro""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",25.68,47317.88,16927.73,23909.53,44,55,47,23,29,24,21,26,22,7.70,10.32,1.89,2,2,18883,18624,18888,2,2,2,14141,13747,14082,11294,10939,11234,2841,2802,2841,7,7,7,23,24,24,3.7,5.3,1.88,0.71,11369,66,16997,81,33,50,1805,1271,1355,984,65,35
"""4752006""","""Nashville-Davidson metropolitan government (balance)""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",362.44,515952.42,212392.88,235808.62,44,54,47,24,30,26,20,24,21,6.79,14.90,1.78,2,2,17094,16907,17111,3,3,3,13265,12863,13202,10671,10296,10605,2571,2543,2574,23,24,24,44,45,44,2.8,6.0,2.02,0.90,17171,56,35419,79,37,56,2533,1338,1443,1057,60,40
"""4752520""","""New Deal""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.10,200.10,73.59,1212.63,50,62,53,23,29,25,27,32,28,11.76,0.74,2.25,2,2,27667,27197,27655,0,0,0,17626,17194,17566,13460,13100,13402,4162,4091,4160,4,4,4,2,2,2,0.6,1.9,0.10,0.06,3470,83,3045,85,224,8,3532,1291,1381,800,86,14
"""4752780""","""New Hope""","""Chattanooga, TN-GA""",1.00,837.41,359.85,6615.20,52,62,44,22,27,18,30,35,26,9.76,0.53,2.05,2,2,23702,23052,24603,0,0,0,15847,14720,16403,12275,11245,12695,3566,3469,3701,6,6,7,8,8,8,2.2,1.2,0.15,0.05,2345,68,2475,86,95,12,2506,962,1029,750,79,21
"""4752820""","""New Johnsonville""","""""",0.40,409.16,165.79,492.24,53,64,40,22,28,16,30,36,24,8.54,5.41,1.90,2,2,20276,19273,21239,0,0,0,13868,13285,15121,10812,10380,11922,3051,2900,3195,5,5,5,6,6,6,3.2,0.5,0.68,0.34,1760,89,1793,87,12,45,1510,855,872,779,75,25
"""4752940""","""New Market""","""Morristown, TN""",0.29,548.94,220.34,2705.82,57,70,44,24,30,18,33,40,26,9.73,0.82,2.05,2,2,23542,22760,24572,0,0,0,15157,14594,16577,11607,11161,12873,3543,3425,3696,7,7,8,9,9,10,2.0,1.1,0.33,0.08,3188,75,2668,86,78,17,2186,918,989,693,82,18
"""4753000""","""Newport""","""Newport, TN""",3.19,3654.84,1463.21,4136.83,52,63,33,22,27,13,30,35,20,5.03,4.70,1.53,1,2,15131,14289,16945,0,0,0,10968,10396,12796,8683,8237,10240,2277,2150,2549,8,8,7,10,11,9,3.9,2.6,1.07,0.35,3455,65,3804,84,19,71,1796,666,828,543,57,43
"""4753140""","""New Tazewell""","""""",1.21,1524.85,634.46,4281.78,56,69,36,22,28,13,34,41,23,7.96,2.03,1.72,2,2,18658,17789,21193,0,0,0,12558,12043,14591,9744,9360,11397,2808,2677,3188,6,6,6,7,8,8,3.2,1.8,0.57,0.15,2629,52,3526,85,56,33,2431,680,780,519,56,44
"""4753240""","""New Union""","""Tullahoma-Manchester, TN""",0.14,210.08,70.59,760.46,60,72,50,27,34,22,33,38,28,11.55,1.07,2.19,2,2,25261,24692,26140,0,0,0,16886,15727,17510,13078,12004,13570,3800,3716,3932,7,7,8,9,9,10,0.8,1.7,0.30,0.09,2656,95,3090,85,113,13,2429,1150,1158,1072,92,8
"""4753380""","""Niota""","""Athens, TN""",0.12,354.23,123.31,1460.21,64,78,47,29,36,20,35,43,27,10.71,0.91,2.06,2,2,23664,22896,25051,0,0,0,15254,14737,16848,11686,11285,13071,3561,3445,3768,7,7,8,9,8,10,2.1,1.3,0.45,0.08,3088,75,3751,86,77,18,2084,1035,1086,769,86,14
"""4753460""","""Nolensville""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.80,4129.38,1230.30,4411.46,64,80,68,38,47,40,26,32,28,11.77,3.51,2.30,2,2,25225,24865,25223,1,1,1,17570,17169,17519,13775,13427,13723,3795,3741,3794,1,1,1,0,0,0,0.8,3.2,0.87,0.28,7809,99,9070,83,101,20,2448,2100,2101,2058,98,2
"""4753580""","""Normandy""","""Shelbyville, TN""",0.01,7.94,3.02,156.59,63,76,51,29,36,23,35,40,28,11.63,0.22,2.24,2,2,27457,26753,27451,0,0,0,17513,16294,17764,13375,12261,13628,4130,4026,4129,8,7,7,9,9,9,0.8,1.5,0.20,0.02,2276,84,2162,86,167,7,2818,1201,1229,850,93,7
"""4753600""","""Norris""","""Knoxville, TN""",1.41,1675.78,753.46,5403.48,55,66,49,27,34,24,28,32,25,8.95,1.86,2.00,2,2,22114,21544,22962,0,0,0,15295,14202,15826,11960,10952,12363,3327,3242,3454,8,8,8,10,10,10,2.0,2.0,0.40,0.14,3336,79,3273,85,60,32,2387,1234,1351,901,79,21
"""4754280""","""Oakdale""","""Knoxville, TN""",0.06,57.38,25.06,558.17,49,58,43,19,23,16,30,35,27,9.71,0.44,2.10,2,2,24371,23869,25276,0,0,0,16252,15095,16828,12578,11495,13018,3666,3592,3802,8,8,8,10,9,10,1.9,1.3,0.13,0.04,2394,65,1922,86,134,8,3200,855,873,579,93,7
"""4754640""","""Oak Grove""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.08,130.28,46.34,820.76,47,57,49,21,26,22,26,32,27,11.30,0.64,2.21,2,2,26546,26063,26538,0,0,0,17233,16762,17166,13236,12838,13171,3993,3921,3992,3,3,3,2,1,2,1.2,1.5,0.18,0.06,2741,74,2271,86,182,10,3261,1136,1221,622,88,12
"""4754700""","""Oak Grove""","""Johnson City, TN,Kingsport-Bristol, TN-VA""",1.05,2157.98,940.45,1611.07,66,81,49,37,46,26,29,35,23,7.62,4.47,1.79,2,2,18448,17903,20074,1,1,1,12942,12428,14702,10155,9723,11670,2776,2694,3020,11,11,12,14,14,15,3.5,2.5,1.23,0.58,5738,69,8845,84,31,53,1985,1367,1533,836,80,20
"""4754780""","""Oak Hill""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",4.17,4975.49,1838.92,5063.19,75,93,79,53,66,56,22,27,23,8.09,4.61,2.00,2,2,18720,18601,18758,2,2,2,14811,14403,14755,11978,11587,11915,2816,2798,2822,17,17,17,32,32,32,1.8,7.4,0.52,0.36,14609,93,42356,78,43,39,1766,2920,3004,825,92,8
"""4754920""","""Oakland""","""Memphis, TN-MS-AR""",1.98,4760.56,1862.79,6958.38,61,74,53,30,38,26,31,36,27,10.63,3.98,2.16,2,2,24890,24186,25274,0,0,0,16678,15509,17007,12925,11861,13196,3744,3640,3802,8,8,8,10,10,10,1.6,1.6,0.94,0.27,3777,91,2665,86,57,26,2008,1336,1325,1379,89,11
"""4755120""","""Oak Ridge""","""Knoxville, TN""",21.13,27822.86,11467.65,52687.28,51,61,45,26,32,22,25,29,23,7.56,6.61,1.84,2,2,19212,18652,19964,1,1,1,13886,12870,14373,10985,10053,11358,2890,2807,3003,11,11,11,14,14,14,2.1,2.9,0.70,0.22,6277,68,10180,84,34,23,2159,1162,1309,802,69,31
"""4755240""","""Obion""","""Union City, TN""",0.27,296.25,110.49,897.61,54,65,37,21,27,13,32,39,24,8.06,1.78,1.77,2,2,18498,17546,20874,0,0,0,12846,12257,14850,10058,9612,11706,2784,2640,3140,4,4,4,5,5,5,2.5,0.4,1.16,0.12,1491,79,1181,87,28,25,2189,701,731,653,64,36
"""4755800""","""Oliver Springs""","""Knoxville, TN""",0.29,685.29,213.81,796.94,48,57,42,21,26,18,27,31,24,9.46,2.89,1.94,2,2,21162,20541,21987,0,0,0,14774,13715,15274,11582,10616,11957,3183,3091,3308,8,8,9,11,11,11,3.5,2.1,1.07,0.27,4317,66,3816,85,33,38,1533,943,1091,535,76,24
"""4755820""","""Olivet""","""""",0.02,39.33,14.39,1513.08,69,84,48,29,36,19,40,47,29,11.99,0.11,2.12,2,2,27026,26255,28694,0,0,0,16105,15447,18131,12032,11491,13808,4067,3951,4316,6,6,7,7,7,8,0.6,0.4,0.06,0.01,1603,80,1122,87,258,5,4137,989,1045,425,94,6
"""4755860""","""Oneida""","""""",0.13,226.77,92.02,2359.78,64,77,43,29,36,18,35,42,25,8.77,0.34,1.83,2,2,21093,20390,22678,0,0,0,13571,12931,15561,10389,9855,12141,3174,3068,3412,8,8,8,9,9,10,2.1,1.7,0.41,0.04,2249,65,2295,85,119,11,2636,930,1041,601,81,19
"""4756020""","""Orlinda""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.18,381.13,133.62,3945.79,48,59,50,21,26,22,27,33,28,12.07,0.41,2.28,2,2,27891,27301,27856,0,0,0,17819,17362,17754,13621,13253,13562,4196,4107,4191,2,2,2,1,1,1,0.7,0.8,0.13,0.03,2715,82,3024,87,203,6,3537,1162,1242,864,81,19
"""4756040""","""Orme""","""Chattanooga, TN-GA,Scottsboro, AL""",0.05,80.08,34.10,2641.28,58,70,50,26,33,22,32,37,28,11.05,0.14,2.16,2,2,26801,26235,27730,0,0,0,16935,15740,17551,12896,11786,13372,4032,3948,4172,7,7,7,9,8,9,0.5,1.0,0.12,0.01,2263,82,1799,86,262,4,4305,1156,1189,972,87,13
"""4756560""","""Palmer""","""""",0.23,220.77,73.04,3156.13,58,70,40,22,28,14,36,43,26,9.43,0.22,1.94,2,2,23454,22667,24218,0,0,0,14545,13860,16187,11008,10442,12536,3529,3411,3643,8,7,8,9,9,9,1.6,1.5,0.29,0.02,1856,67,1692,86,168,9,2737,745,775,614,85,15
"""4756720""","""Paris""","""Paris, TN""",3.94,3364.47,1409.62,2136.59,51,62,35,23,28,15,28,33,21,5.83,4.83,1.57,1,2,15403,14665,17154,0,0,0,11237,10708,12943,8912,8494,10355,2318,2207,2581,8,8,7,9,10,9,5.7,2.6,2.12,0.66,3405,60,5044,84,11,133,1002,769,940,596,62,38
"""4756800""","""Park City""","""""",1.69,3120.51,1322.58,6294.60,55,66,45,23,29,18,32,37,27,9.76,2.44,2.08,2,2,23636,22948,24695,0,0,0,15982,14792,16742,12419,11332,13020,3556,3453,3715,7,7,8,9,9,10,1.4,1.1,0.43,0.21,3112,90,2620,86,77,21,2265,951,977,838,84,16
"""4756870""","""Parker's Crossroads""","""""",0.06,99.28,40.42,2423.39,59,72,43,24,30,17,35,42,27,10.14,0.17,2.02,2,2,24554,23729,25771,0,0,0,15141,14505,16775,11440,10928,12892,3695,3571,3877,6,6,6,8,7,8,1.8,0.5,0.09,0.02,1767,63,1443,87,173,5,3077,868,954,563,82,18
"""4757040""","""Parrottsville""","""Newport, TN""",0.05,77.18,29.55,527.79,67,81,42,27,33,16,40,48,27,10.35,0.60,1.96,2,2,23527,22639,25488,0,0,0,14661,14066,16723,11114,10653,12881,3540,3407,3834,6,6,7,8,8,9,1.6,1.1,0.24,0.06,2470,74,1805,86,122,12,2654,820,840,715,81,19
"""4757080""","""Parsons""","""""",0.01,6.99,3.05,289.15,70,85,50,33,42,22,37,44,27,10.07,0.11,2.05,2,2,25160,24441,26311,0,0,0,15410,14705,17248,11617,11021,13283,3786,3678,3958,7,7,7,8,8,9,1.0,0.7,0.06,0.01,1439,75,1150,87,206,6,3987,1170,1263,582,94,6
"""4757480""","""Pegram""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.63,4115.63,1612.68,16791.86,50,62,53,25,31,26,26,32,27,10.98,1.09,2.22,2,2,26236,25794,26223,0,0,0,17213,16801,17156,13262,12917,13207,3947,3880,3945,4,4,4,2,2,2,0.9,2.6,0.39,0.10,4073,85,3938,84,137,11,3377,1356,1426,890,88,12
"""4757500""","""Pelham""","""Tullahoma-Manchester, TN""",0.33,301.30,120.45,10636.70,73,89,49,32,41,21,40,49,29,11.89,0.13,2.15,2,2,27524,26607,28491,0,0,0,16331,15722,17919,12183,11712,13626,4142,4004,4286,6,6,6,8,7,8,0.8,0.6,0.05,0.01,1834,73,1769,87,274,3,3836,1096,1292,0,87,13
"""4757740""","""Petersburg""","""Lewisburg, TN""",0.02,29.09,10.43,651.62,57,68,47,24,30,19,33,39,28,11.52,0.19,2.15,2,2,26963,26247,27835,0,0,0,16908,15748,17482,12846,11793,13289,4056,3950,4187,6,6,6,7,7,8,1.0,0.9,0.32,0.02,1986,76,1691,86,215,5,2945,1002,1104,671,79,21
"""4757780""","""Petros""","""Knoxville, TN""",0.14,268.54,101.74,2522.32,47,56,42,19,24,16,28,33,25,9.67,0.39,1.98,2,2,23392,22803,24335,0,0,0,15348,14225,15909,11822,10786,12240,3519,3431,3661,7,7,8,9,9,9,2.0,1.4,0.35,0.04,2640,62,2164,86,149,8,2427,864,959,664,73,27
"""4757900""","""Philadelphia""","""Knoxville, TN""",0.10,153.88,55.77,995.26,54,65,48,24,31,21,30,35,27,10.66,0.60,2.12,2,2,24240,23515,25201,0,0,0,16345,15196,16896,12692,11652,13099,3646,3539,3791,6,6,6,7,7,8,1.9,0.6,0.53,0.06,2796,82,2484,87,68,11,1791,1114,1243,742,78,22
"""4758080""","""Pigeon Forge""","""Sevierville, TN""",0.21,336.77,132.55,556.10,54,65,43,24,30,19,30,35,25,9.66,2.30,1.92,2,2,23132,23119,23246,1,1,1,14974,13945,15464,11459,10431,11931,3480,3479,3497,35,35,36,282,282,287,4.6,2.8,0.56,0.24,3467,55,5165,84,30,59,1517,983,1097,812,83,17
"""4758240""","""Pine Crest""","""Johnson City, TN""",2.15,2741.33,1141.94,1234.58,51,63,39,23,29,16,28,34,23,7.99,8.55,1.73,2,2,18702,18525,19767,1,1,1,12632,12204,14196,9802,9399,11205,2814,2788,2974,16,17,17,20,21,21,5.1,3.2,2.02,0.92,7246,61,6308,83,15,128,964,853,999,632,67,33
"""4758840""","""Piperton""","""Memphis, TN-MS-AR""",0.98,2041.18,779.12,17412.75,82,100,70,49,62,42,33,38,28,11.50,0.51,2.23,2,2,26353,25777,26652,0,0,0,17340,16146,17670,13365,12257,13650,3964,3879,4009,10,10,10,12,12,13,0.5,1.9,0.23,0.04,4283,96,5066,85,156,8,2889,2184,2308,865,92,8
"""4758940""","""Pittman Center""","""Sevierville, TN""",0.00,0.00,0.00,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.00,0.00,,,,,,1,4852,,,,,
"""4759020""","""Plainview""","""Knoxville, TN""",0.13,278.22,92.99,914.66,49,58,43,20,25,18,28,33,26,10.14,1.03,2.01,2,2,23356,22781,24249,0,0,0,15549,14434,16094,12027,10997,12437,3513,3428,3648,8,8,9,10,10,11,2.3,1.5,0.31,0.10,3333,60,2591,86,113,18,2422,927,926,931,79,21
"""4759240""","""Pleasant Hill""","""Crossville, TN""",0.06,78.25,30.74,1007.50,59,72,46,26,33,19,33,39,27,10.38,0.33,2.02,2,2,24134,23528,26251,0,0,0,15089,14506,17056,11451,10959,13100,3632,3541,3949,6,6,7,8,7,9,1.3,0.5,0.09,0.03,2117,65,1664,87,226,9,4246,997,1009,919,84,16
"""4759560""","""Pleasant View""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,4481.21,1587.44,8011.56,51,63,53,25,32,27,25,31,27,10.97,2.17,2.16,2,2,25180,24825,25182,1,1,1,16739,16346,16685,12947,12608,12892,3788,3734,3788,4,4,5,2,2,2,1.7,2.5,0.66,0.20,3972,85,3909,84,73,25,1813,1408,1469,1191,79,21
"""4760280""","""Portland""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",3.55,4657.49,1701.24,8083.89,42,52,45,18,22,19,25,30,26,9.93,4.42,2.13,2,2,23900,23238,23833,0,0,0,16315,15869,16248,12717,12370,12660,3595,3496,3585,3,3,3,1,1,1,1.9,1.0,0.67,0.21,3406,78,4729,86,57,26,2473,989,1116,662,73,27
"""4760500""","""Powells Crossroads""","""Chattanooga, TN-GA""",0.37,450.02,170.25,3133.80,54,65,46,22,28,19,31,37,28,11.01,0.60,2.15,2,2,25567,25032,26407,0,0,0,16729,15586,17292,12875,11812,13312,3846,3767,3972,8,7,8,9,9,10,1.0,1.7,0.30,0.05,2616,83,2255,85,146,8,2723,989,1022,763,90,10
