place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""2140312""","""Jenkins""","""Big Stone Gap, VA""",2.00,1372.12,593.04,5647.20,74,90,40,34,42,16,41,48,24,7.73,1.14,1.65,2,2,18192,17242,21620,0,0,0,12113,11480,15046,9370,8880,11788,2737,2595,3252,6,6,6,7,7,7,3.2,0.8,0.86,0.11,1961,65,1487,87,67,25,1835,840,1049,532,70,30
"""2141338""","""Junction City""","""Danville, KY""",0.94,1157.89,458.49,1354.96,55,67,42,24,29,17,32,38,25,8.64,4.08,1.93,2,2,21012,20226,22393,0,0,0,14132,13584,15685,10970,10541,12316,3162,3044,3369,0,0,0,1,1,1,2.1,1.5,0.88,0.34,3203,86,3140,86,43,40,1504,880,952,674,76,24
"""2141716""","""Keene""","""Lexington-Fayette, KY""",0.01,17.30,5.45,78.38,77,94,73,47,58,44,30,36,29,12.81,0.89,2.29,2,2,27224,26810,27886,0,0,1,17812,16715,18192,13715,12680,13996,4095,4034,4195,1,1,1,2,2,2,0.3,2.0,0.10,0.07,4650,93,5460,85,240,8,3084,2282,2434,,93,7
"""2142094""","""Kenton Vale""","""Cincinnati, OH-KY-IN""",0.09,177.17,72.21,34.15,31,37,31,13,17,14,17,21,18,4.44,9.56,1.49,1,1,13324,13086,13534,4,5,4,10965,10517,11049,8905,8488,8956,2004,1969,2036,56,60,57,50,54,51,6.7,7.0,4.62,2.11,23715,33,30243,79,25,105,1045,713,1252,519,39,61
"""2142112""","""Kenvir""","""""",0.02,20.22,8.43,187.02,79,93,39,30,37,13,49,56,27,8.61,0.39,1.74,2,2,20990,20025,24615,0,0,0,13057,11799,16697,9893,8707,12988,3159,3086,3703,6,6,7,8,7,8,0.6,0.7,1.25,0.05,1870,92,1341,87,171,10,1973,657,700,467,83,17
"""2142292""","""Kevil""","""Paducah, KY-IL""",0.02,38.55,14.95,360.65,64,79,50,30,38,23,34,41,28,11.19,0.46,2.10,2,2,25377,24663,27183,0,0,0,15716,15197,17421,11892,11481,13326,3819,3711,4089,5,5,6,6,6,7,1.5,0.5,0.47,0.04,1837,72,1587,87,159,,2450,1184,1355,477,82,18
"""2142598""","""Kingsley""","""Louisville/Jefferson County, KY-IN""",0.36,527.86,209.91,54.18,57,71,55,35,43,33,23,28,22,7.10,27.49,1.83,2,2,16677,16546,16912,4,4,4,13523,13054,13781,10941,10489,11164,2509,2489,2544,73,75,73,88,91,88,5.8,7.3,4.00,3.87,27311,95,42509,78,4,197,584,1707,1752,1275,91,9
"""2143336""","""La Center""","""Paducah, KY-IL""",0.08,84.29,33.41,381.05,53,65,42,24,30,18,29,35,24,8.22,0.72,1.87,2,2,20058,19412,21707,0,0,0,13627,13082,15273,10604,10156,12002,3018,2921,3265,5,6,6,7,7,7,2.9,1.4,1.89,0.09,1513,74,1712,86,44,,1147,926,954,844,79,21
"""2143444""","""LaFayette""","""Clarksville, TN-KY""",0.00,5.04,1.80,164.18,56,67,48,25,31,21,32,37,27,11.57,0.13,2.11,2,2,27352,26537,27800,0,0,0,16732,15528,17101,12612,11529,12913,4115,3993,4182,6,6,6,7,7,7,0.4,0.5,0.11,0.01,2082,81,1866,87,327,5,4160,1086,1218,857,66,34
"""2143480""","""La Grange""","""Louisville/Jefferson County, KY-IN""",4.03,8094.95,2214.56,6347.08,48,59,45,23,29,22,24,30,23,8.84,9.13,1.89,2,2,21050,20755,21394,1,1,1,14482,14074,14704,11314,10950,11484,3167,3122,3218,2,2,2,2,2,2,4.1,3.1,1.74,0.35,5039,68,6614,83,40,29,2466,1141,1346,822,60,40
"""2143606""","""Lakeside Park""","""Cincinnati, OH-KY-IN""",1.43,2477.00,1139.86,434.61,42,52,43,23,29,24,19,23,20,6.08,16.26,1.66,2,2,15324,15084,15525,3,4,4,12287,11862,12372,9938,9547,9992,2305,2269,2336,44,46,45,39,41,40,7.3,7.1,7.22,2.62,18497,46,29592,78,9,146,871,1240,1548,892,57,43
"""2143840""","""Lancaster""","""""",0.20,264.51,103.22,985.68,50,60,42,20,25,17,29,34,25,9.62,1.11,2.00,2,2,23531,22775,24164,0,0,0,15512,14363,15963,11966,10930,12322,3540,3427,3635,6,6,6,8,8,8,1.5,1.3,1.04,0.10,2504,81,2262,86,100,17,2141,891,994,731,65,35
"""2143900""","""Langdon Place""","""Louisville/Jefferson County, KY-IN""",0.94,905.74,411.64,106.66,45,55,42,25,31,23,20,24,19,6.12,27.50,1.58,2,2,15258,15067,15508,2,3,2,11791,11354,11999,9447,9036,9618,2295,2267,2333,48,52,48,59,63,59,7.0,6.4,5.67,3.86,19165,41,26468,79,11,164,928,1211,1504,1011,40,60
"""2144146""","""Lawrenceburg""","""Frankfort, KY""",3.45,4667.23,1981.17,3595.60,45,53,41,20,25,18,24,28,23,7.53,12.52,1.82,2,2,18849,18209,19775,0,0,0,13717,12699,14238,10874,9952,11256,2835,2740,2975,7,7,8,9,9,9,1.9,1.7,0.88,0.55,4177,68,3708,85,26,42,2681,940,1120,519,65,35
"""2144344""","""Lebanon""","""""",3.27,3178.52,1538.55,4104.59,52,63,36,23,28,14,29,35,21,6.23,8.86,1.62,2,2,16613,15844,18174,0,0,0,11702,11146,13364,9194,8754,10623,2500,2384,2734,7,8,7,9,10,9,2.3,2.8,1.38,0.37,3083,69,4129,84,36,35,2062,753,904,620,56,44
"""2144362""","""Lebanon Junction""","""Bardstown, KY,Louisville/Jefferson County, KY-IN""",1.68,1636.06,607.88,3632.62,43,53,41,17,21,16,26,32,25,9.39,3.08,2.01,2,2,22934,22251,23414,0,0,0,15455,14990,15701,11998,11635,12172,3450,3347,3522,7,7,8,9,9,9,1.8,1.5,0.89,0.17,2953,68,2936,86,65,15,2524,826,927,671,64,36
"""2144686""","""Leitchfield""","""""",1.26,1730.24,600.72,4215.51,52,63,34,20,26,13,32,38,22,7.49,1.29,1.65,2,2,18940,18087,20224,0,0,0,12208,11649,13763,9351,8919,10713,2850,2722,3042,8,8,7,10,10,9,2.8,3.5,1.28,0.14,2297,56,4246,83,75,22,2771,659,807,528,50,50
"""2145064""","""Lewisburg""","""""",0.07,61.45,25.72,754.18,53,63,41,20,25,15,33,38,26,9.81,0.47,2.00,2,2,24531,23723,25567,0,0,0,15654,14478,16374,11958,10903,12522,3690,3570,3846,6,5,6,7,7,7,1.2,0.8,0.39,0.03,1740,71,1635,87,161,9,3845,801,864,609,68,32
"""2145136""","""Lewisport""","""Owensboro, KY""",0.26,275.55,105.51,609.63,43,51,37,16,21,14,27,31,23,8.00,1.86,1.82,2,2,19553,18841,20641,0,0,0,13852,12780,14491,10905,9939,11381,2941,2835,3105,5,5,5,7,7,7,3.6,1.1,6.89,0.17,1995,59,2090,86,34,27,1745,714,791,610,63,37
"""2146027""","""Lexington-Fayette""","""Lexington-Fayette, KY""",204.00,318328.00,128772.00,180312.99,47,57,44,25,31,23,22,26,21,6.80,19.77,1.76,2,2,16670,16408,17104,2,2,2,13029,12088,13349,10509,9606,10763,2508,2469,2573,13,13,13,42,45,43,1.7,5.3,1.59,0.71,19358,61,30395,80,27,36,3886,1214,1343,936,59,41
"""2146540""","""Lincolnshire""","""Louisville/Jefferson County, KY-IN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2147062""","""Livermore""","""Owensboro, KY""",0.14,132.20,59.44,658.79,47,56,40,18,22,15,29,33,25,8.77,0.80,1.98,2,2,21810,21154,22962,0,0,0,15113,13936,15855,11827,10747,12395,3281,3183,3454,6,6,6,7,7,7,2.1,0.7,1.82,0.09,1850,76,1628,87,78,17,1805,772,900,406,78,22
"""2147098""","""Livingston""","""""",0.02,10.29,4.00,199.97,65,79,41,25,31,14,41,49,27,9.42,0.19,1.96,2,2,23116,22289,24991,0,0,0,14603,13944,16856,11119,10584,13090,3479,3354,3759,6,6,7,8,7,8,1.6,0.9,0.56,0.02,1634,76,1564,86,126,10,3402,731,778,428,91,9
"""2147476""","""London""","""London, KY""",7.66,9655.82,3954.16,8385.95,63,77,39,29,36,17,34,41,23,6.14,3.07,1.70,2,2,17879,16908,19677,0,0,0,12339,11760,14157,9640,9207,11189,2690,2544,2960,8,9,8,10,11,10,3.9,2.1,1.48,0.47,4022,61,8029,85,31,70,1544,872,1047,650,60,40
"""2147710""","""Loretto""","""""",0.13,176.87,62.31,2044.25,69,84,47,28,36,18,40,48,29,11.95,0.36,2.11,2,2,27231,26497,28866,0,0,0,16102,15526,18022,11998,11533,13672,4098,3987,4342,6,6,7,8,7,9,0.3,0.8,0.09,0.03,2154,82,1936,87,328,5,4126,951,978,713,88,12
"""2148000""","""Louisville""","""Louisville/Jefferson County, KY-IN""",182.92,188198.20,79712.56,30177.55,41,50,39,21,26,19,20,24,19,5.44,22.91,1.61,2,2,14346,14149,14592,3,4,3,11882,11405,12122,9659,9206,9863,2158,2128,2195,65,70,65,79,85,78,5.7,7.1,5.54,2.64,26257,61,44760,78,8,183,972,1021,1146,763,57,43
"""2148006""","""Louisville/Jefferson County metro government (balance)""","""Elizabethtown-Fort Knox, KY,Louisville/Jefferson County, KY-IN""",195.21,305886.74,120191.21,135891.53,51,62,48,26,33,25,24,29,23,8.02,14.91,1.91,2,2,19260,19076,19543,2,2,2,14343,13899,14589,11409,10991,11612,2897,2870,2940,37,38,38,45,46,46,2.8,4.5,2.05,0.88,16455,72,20116,81,31,46,2036,1297,1389,807,74,26
"""2148072""","""Lovelaceville""","""Paducah, KY-IL""",0.01,7.51,3.31,322.18,62,75,49,27,34,20,34,41,28,10.86,0.11,2.12,2,2,25695,25215,27448,0,0,0,15910,15318,17796,12037,11518,13659,3867,3794,4129,6,6,7,8,7,9,1.0,0.7,0.15,0.01,1296,70,1178,87,283,,3811,1063,1063,,100,0
"""2148234""","""Lowes""","""Mayfield, KY""",0.02,19.78,6.36,437.16,68,83,50,29,36,20,39,47,30,12.79,0.19,2.24,2,2,28355,27625,29477,0,0,0,16994,16466,18543,12721,12304,14103,4267,4157,4434,6,5,6,7,6,7,0.5,0.7,0.05,0.01,1533,85,1548,87,248,5,3937,1061,1113,,96,4
"""2148288""","""Loyall""","""""",0.35,194.72,76.51,188.60,87,104,42,47,58,20,40,45,22,6.50,2.82,1.50,1,2,14326,13265,17937,0,0,0,10690,9596,13746,8528,7545,11042,2156,2044,2698,6,6,6,8,8,7,3.8,1.3,2.20,0.41,2393,89,1704,86,14,99,1179,1031,1250,625,67,33
"""2148378""","""Ludlow""","""Cincinnati, OH-KY-IN""",4.95,4145.58,1644.84,587.47,38,47,39,18,23,19,20,24,20,6.10,22.34,1.72,2,2,14874,14720,15091,2,2,2,12555,12142,12662,10288,9897,10362,2237,2214,2270,29,31,30,26,28,27,6.5,6.3,6.03,2.80,25270,68,44354,79,5,235,791,982,1149,772,71,29
"""2148540""","""Lynch""","""""",0.03,17.21,7.78,191.62,80,95,39,35,43,15,46,51,25,7.89,0.42,1.64,2,2,18011,17060,21491,0,0,0,12051,10842,15524,9335,8207,12285,2710,2629,3233,6,6,7,8,8,8,1.7,0.9,3.28,0.04,1791,84,1385,86,75,11,1632,767,838,566,83,17
"""2148558""","""Lyndon""","""Louisville/Jefferson County, KY-IN""",9.09,12391.58,5924.20,2423.27,45,56,43,24,30,23,21,25,20,6.17,18.27,1.67,2,2,15648,15526,15884,3,3,3,12377,11940,12597,9967,9545,10151,2354,2336,2389,56,59,56,68,72,69,5.7,7.1,4.22,2.44,21986,51,35591,78,13,105,1097,1201,1350,1056,57,43
"""2148648""","""Lynnview""","""Louisville/Jefferson County, KY-IN""",0.91,944.04,380.16,119.27,42,51,40,18,23,17,23,28,22,6.90,22.01,1.88,2,2,16684,16470,16943,2,2,2,13793,13325,14048,11241,10804,11456,2510,2478,2549,42,44,42,51,53,51,4.0,6.1,3.97,3.19,19101,99,49836,79,9,161,1184,903,870,988,73,27
"""2148810""","""McCarr""","""""",0.03,19.68,8.04,156.86,70,85,43,31,38,17,40,47,26,10.06,0.52,1.84,2,2,22168,21432,24950,0,0,0,13785,13171,16370,10443,9940,12610,3336,3225,3753,6,6,7,7,7,9,2.1,0.8,0.26,0.05,1869,56,1434,87,183,7,2967,887,977,573,82,18
"""2148954""","""McDowell""","""""",0.28,192.37,87.19,1585.83,67,81,39,28,35,15,39,46,25,8.72,0.49,1.70,2,2,21238,20513,23791,0,0,0,12866,12169,15620,9662,9075,12033,3196,3087,3579,7,7,8,9,9,9,1.3,1.4,0.53,0.05,1900,60,1553,86,295,13,4201,761,846,580,76,24
"""2149026""","""Maceo""","""Owensboro, KY""",0.10,139.94,56.18,943.21,58,70,49,27,33,22,32,37,27,10.67,0.66,2.11,2,2,25069,24575,26100,0,0,0,16405,15241,17105,12626,11536,13170,3771,3698,3926,8,8,9,10,10,11,1.8,1.4,0.55,0.06,2521,66,2164,86,177,10,3652,1154,1218,75,94,6
"""2149098""","""McHenry""","""""",0.05,48.22,19.28,466.33,55,67,42,21,26,15,34,41,27,9.95,0.41,2.08,2,2,24384,23538,25383,0,0,0,15454,14895,16838,11779,11348,13014,3669,3542,3818,6,6,6,7,7,7,2.5,0.6,0.27,0.04,1879,64,1606,87,85,10,2120,795,790,820,85,15
"""2149134""","""McKinney""","""Danville, KY""",0.02,7.71,3.99,81.63,51,62,39,16,20,11,35,42,28,9.50,0.46,2.11,2,2,24780,24100,26137,0,0,0,15687,15108,17374,11952,11476,13435,3729,3627,3932,6,6,7,8,7,8,0.9,1.0,0.34,0.05,1907,90,1747,86,134,14,2505,586,668,,90,10
"""2149206""","""Mackville""","""""",0.01,10.11,3.58,260.90,51,61,44,19,24,17,31,36,27,11.90,0.16,2.10,2,2,27365,26762,28102,0,0,0,16699,15542,17184,12576,11509,12950,4117,4027,4228,7,6,7,8,8,9,0.5,1.1,0.08,0.01,2043,72,1852,86,394,4,4418,873,950,672,78,22
"""2149278""","""McRoberts""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2149368""","""Madisonville""","""Madisonville, KY""",7.86,7265.06,3112.96,5603.45,46,55,36,19,23,14,27,31,22,6.57,5.55,1.71,2,2,17392,16728,18687,0,0,0,12844,11836,13698,10219,9310,10879,2616,2517,2811,8,8,8,10,10,10,3.2,3.0,2.14,0.56,4116,72,6942,83,22,68,1843,733,773,685,60,40
"""2149476""","""Magnolia""","""Elizabethtown-Fort Knox, KY""",0.10,109.40,52.46,1295.91,54,65,48,23,29,20,32,37,28,10.26,0.43,2.19,2,2,26571,25949,27227,0,0,0,17105,15874,17587,13101,11962,13484,3997,3905,4096,7,7,7,8,8,9,0.5,0.8,0.13,0.04,2060,88,1612,87,204,6,3519,1032,1078,785,88,12
"""2149656""","""Manchester""","""London, KY""",0.02,10.68,3.55,148.99,79,97,49,37,47,21,42,50,27,11.70,0.28,1.97,2,2,25443,24591,26973,0,0,0,15024,14359,17122,11189,10652,13057,3829,3700,4058,7,6,7,8,8,9,1.5,0.7,0.19,0.02,1688,53,1535,87,347,7,4078,1119,1311,0,87,13
"""2149746""","""Manitou""","""Madisonville, KY""",0.02,40.19,15.20,408.56,64,77,50,29,36,21,35,41,28,11.82,0.44,2.12,2,2,26552,25867,28147,0,0,0,16681,15508,17672,12681,11610,13431,3994,3893,4234,6,6,7,7,7,8,0.8,0.7,0.11,0.04,2321,78,1628,87,229,6,3375,1120,1196,807,82,18
"""2149800""","""Manor Creek""","""Louisville/Jefferson County, KY-IN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2150034""","""Marion""","""""",1.18,1003.72,377.84,2134.08,51,62,39,20,25,14,31,37,25,8.98,5.03,1.91,2,2,21109,20222,22653,0,0,0,14036,13494,15553,10855,10446,12140,3177,3043,3408,5,5,5,6,6,6,2.0,0.8,1.02,0.18,1602,73,1497,87,46,26,2131,745,914,499,70,30
"""2150124""","""Marrowbone""","""""",0.02,14.09,5.74,816.95,68,83,42,27,34,15,41,49,27,10.19,0.07,1.92,2,2,24689,23843,26615,0,0,0,14603,13929,16885,10881,10335,12875,3715,3588,4004,6,6,7,8,7,8,0.9,0.9,0.04,0.01,1556,69,1388,86,308,3,4160,799,944,325,82,18
"""2150412""","""Maryhill Estates""","""Louisville/Jefferson County, KY-IN""",0.10,205.84,98.74,47.12,60,74,57,38,48,36,22,26,21,6.27,13.14,1.76,2,2,16248,16315,16468,3,3,3,13017,12514,13288,10505,9991,10743,2444,2454,2477,68,69,68,82,84,83,4.2,7.8,1.95,2.10,21578,71,30084,77,23,88,1045,1878,1807,2663,92,8
"""2150520""","""Masonville""","""Owensboro, KY""",0.82,1192.10,409.38,6630.31,54,65,46,20,26,17,33,39,29,12.43,0.77,2.22,2,2,27449,26980,28434,0,0,0,17404,16272,18055,13267,12205,13769,4129,4060,4277,8,7,8,9,9,11,0.2,1.9,0.37,0.06,2766,96,2933,85,261,5,3226,886,921,492,92,8
"""2150556""","""Massac""","""Paducah, KY-IL""",2.51,4471.74,1974.28,2261.16,53,65,41,27,33,20,26,31,21,4.87,4.08,1.64,2,2,18254,18044,19199,1,1,1,12053,11634,13384,9301,8914,10491,2747,2715,2888,5,5,5,16,17,17,4.9,3.6,1.92,0.87,5495,52,5118,83,23,61,1266,1038,1326,740,52,48
"""2150898""","""Mayfield""","""Mayfield, KY""",3.76,4863.73,1777.05,3335.99,49,60,37,19,24,13,30,36,23,7.74,4.82,1.83,2,2,19074,18261,20247,0,0,0,13236,12707,14632,10359,9952,11579,2870,2748,3046,7,7,7,9,9,9,3.9,2.3,1.90,0.53,3310,80,4265,84,19,77,1137,697,666,654,68,32
"""2151006""","""Mays Lick""","""Maysville, KY""",0.01,18.88,6.80,408.87,63,77,48,27,34,19,36,43,28,12.19,0.20,2.14,2,2,27428,26743,28593,0,0,0,16281,15786,17756,12153,11761,13454,4127,4024,4301,0,0,0,8,8,9,0.5,1.3,0.16,0.02,2303,81,1834,86,271,5,3721,1019,1097,672,84,16
"""2151024""","""Maysville""","""Maysville, KY""",7.14,6609.80,2560.15,11956.65,52,64,40,24,30,17,28,34,22,7.16,4.35,1.73,2,2,19170,18852,19834,0,0,0,12709,12215,14035,9824,9378,11051,2885,2837,2984,1,1,1,12,13,12,2.9,2.4,1.45,0.21,2903,70,4020,84,27,40,1993,908,1020,656,65,35
"""2151193""","""Meadowbrook Farm""","""Louisville/Jefferson County, KY-IN""",0.11,98.58,42.03,14.51,47,58,45,23,29,22,24,29,23,7.38,21.37,1.89,2,2,17886,17801,18120,2,2,2,14017,13606,14254,11289,10890,11491,2691,2678,2726,37,38,38,45,46,46,5.3,6.7,3.34,2.90,19000,100,35807,79,4,150,687,1152,1075,1629,86,14
"""2151258""","""Meadow Vale""","""Louisville/Jefferson County, KY-IN""",0.59,639.51,269.36,109.76,49,60,46,26,33,25,23,27,22,7.02,17.22,1.80,2,2,17014,16953,17251,2,2,2,13350,12896,13597,10747,10301,10958,2560,2550,2595,43,45,44,53,54,53,5.4,6.6,3.38,2.45,18835,82,32674,79,7,89,946,1297,1373,953,83,17
"""2151294""","""Meadowview Estates""","""Louisville/Jefferson County, KY-IN""",0.21,215.47,102.19,49.59,47,58,45,24,31,23,23,27,22,6.26,12.90,1.82,2,2,15811,15755,16037,3,3,3,13347,12844,13621,10905,10407,11145,2378,2370,2412,64,67,64,77,81,77,3.9,7.9,3.00,2.06,26453,100,48134,77,9,149,1115,1206,1206,1208,85,15
"""2151438""","""Melbourne""","""Cincinnati, OH-KY-IN""",0.32,815.73,351.29,1068.27,47,58,48,25,32,26,22,26,22,7.81,2.78,1.84,2,2,19122,18946,19392,2,2,2,13938,13498,14041,11034,10620,11096,2877,2850,2917,27,27,28,24,24,25,4.4,4.6,1.86,0.33,8954,45,10391,81,48,27,1952,1344,1461,986,77,23
"""2151564""","""Mentor""","""Cincinnati, OH-KY-IN""",0.06,63.44,22.79,394.02,54,67,55,27,33,27,27,33,28,11.28,0.65,2.25,2,2,25747,25309,26049,0,0,0,17366,16982,17493,13486,13168,13567,3873,3807,3919,7,6,7,6,6,6,1.3,2.5,0.19,0.06,4263,86,4070,84,93,13,2818,1428,1511,575,93,7
"""2151924""","""Middlesborough""","""Middlesborough, KY""",7.85,6793.89,2748.65,4624.18,79,93,37,41,51,17,38,43,20,4.72,4.70,1.40,1,2,13475,12561,16349,0,0,0,9984,8945,12785,7947,6999,10318,2028,1936,2459,9,10,8,12,12,10,4.2,3.0,2.00,0.59,3263,69,3597,84,15,102,1446,887,1011,619,65,35
"""2151978""","""Middletown""","""Louisville/Jefferson County, KY-IN""",1.42,2052.03,812.11,534.69,59,73,56,35,44,33,24,29,23,8.16,15.81,1.91,2,2,18894,18617,19198,2,2,2,14292,13857,14532,11419,11026,11613,2842,2801,2888,31,31,31,37,38,38,3.4,4.8,2.76,1.52,14269,76,24986,81,20,95,1419,1717,1898,925,77,23
"""2152140""","""Midway""","""Lexington-Fayette, KY""",0.27,227.17,92.94,2817.96,50,60,47,22,27,20,28,33,27,10.31,0.38,2.16,2,2,24260,23651,25042,0,0,0,16575,15393,17019,12919,11827,13244,3650,3559,3767,7,7,7,8,8,9,0.6,0.7,1.28,0.03,3235,97,4105,87,119,7,2365,1068,1169,793,78,22
"""2152302""","""Millersburg""","""Lexington-Fayette, KY""",0.02,18.53,7.54,261.66,45,53,42,16,21,15,28,33,27,10.04,0.30,2.13,2,2,24936,24323,25743,0,0,0,16511,15375,16937,12754,11709,13058,3751,3660,3873,6,6,6,7,7,8,1.3,0.7,1.18,0.03,2188,77,2264,87,137,9,2422,799,848,654,78,22
"""2152590""","""Milton""","""""",0.13,154.76,65.42,946.03,55,66,47,26,33,22,29,34,25,9.71,0.80,1.99,2,2,23200,22617,24176,0,0,0,15376,14294,15962,11879,10883,12317,3490,3404,3637,7,7,8,9,9,10,2.1,1.9,0.45,0.07,2791,60,2712,85,120,12,2809,1151,1301,750,76,24
"""2152842""","""Mockingbird Valley""","""Louisville/Jefferson County, KY-IN""",0.08,155.61,59.70,51.41,65,80,62,41,51,38,24,30,23,7.99,9.28,1.92,2,2,18959,19033,19169,2,2,3,14399,13962,14651,11497,11049,11717,2852,2863,2884,50,50,50,60,60,61,3.6,7.1,1.76,1.16,17673,91,22477,78,14,86,1158,2004,2004,,100,0
"""2153076""","""Monterey""","""""",0.00,7.60,2.44,155.60,66,79,52,32,40,25,34,39,27,11.47,0.18,2.09,2,2,26265,25644,26626,0,0,0,16481,15280,16987,12521,11412,12973,3951,3859,4005,9,8,9,11,10,11,1.8,1.3,0.04,0.02,2459,50,2175,86,285,5,4211,1305,1408,731,90,10
"""2153130""","""Monticello""","""""",0.48,796.81,302.16,1318.55,57,69,35,21,26,12,36,42,23,6.94,1.84,1.71,2,2,18440,17425,20914,0,0,0,12458,11796,14748,9678,9168,11596,2775,2622,3146,6,6,6,7,7,7,3.2,0.5,1.08,0.23,2388,61,2204,87,51,38,1644,616,818,443,64,36
"""2153328""","""Moorland""","""Louisville/Jefferson County, KY-IN""",0.43,326.19,134.77,54.78,44,54,42,21,26,20,23,28,22,7.19,17.70,1.82,2,2,17267,17161,17502,2,2,2,13541,13134,13766,10902,10509,11090,2598,2582,2633,42,44,43,51,53,52,6.0,6.9,3.91,2.46,20666,80,35579,79,6,100,764,1038,1191,662,71,29
"""2153418""","""Morehead""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""2153472""","""Morganfield""","""""",0.47,791.10,148.14,5704.86,54,66,43,23,28,17,32,38,26,10.05,0.72,1.99,2,2,22995,22267,24426,0,0,0,14779,14246,16306,11313,10890,12626,3460,3351,3674,5,5,6,6,6,7,1.4,0.6,0.44,0.03,1682,64,2050,87,142,10,4594,880,943,418,79,21
"""2153616""","""Mortons Gap""","""Madisonville, KY""",0.08,94.57,38.91,734.85,52,61,40,19,23,14,33,38,26,9.77,0.56,2.02,2,2,23543,22788,25166,0,0,0,15613,14455,16606,12066,11020,12815,3542,3429,3786,5,5,6,7,7,7,1.6,0.7,0.91,0.05,1985,80,1605,87,99,9,2412,728,749,656,75,25
"""2153976""","""Mount Olivet""","""""",0.02,17.04,6.97,528.60,63,77,45,27,34,18,36,43,27,10.74,0.14,1.98,2,2,25764,25158,27534,0,0,0,15095,14520,17018,11211,10728,12868,3877,3786,4142,7,6,8,9,8,10,0.3,1.4,0.10,0.01,2074,76,1938,86,419,4,5008,941,1078,533,80,20
"""2154084""","""Mount Sterling""","""Mount Sterling, KY""",1.64,2898.28,1021.08,1850.09,48,59,36,21,26,15,27,33,21,7.45,8.91,1.68,2,2,17620,16806,18731,0,0,0,12206,11699,13475,9547,9162,10650,2651,2529,2818,8,8,7,9,10,9,3.0,2.8,1.39,0.55,3981,58,5628,84,28,51,2356,775,922,653,49,51
"""2154174""","""Mount Vernon""","""""",0.02,30.14,11.12,451.89,75,92,46,34,43,19,41,49,27,10.86,0.30,1.93,2,2,24510,23732,26292,0,0,0,14665,14043,16822,10970,10465,12859,3688,3571,3955,7,6,8,9,8,10,1.1,1.3,0.06,0.02,2036,63,1717,86,258,7,3585,1018,1107,450,85,15
"""2154228""","""Mount Washington""","""Louisville/Jefferson County, KY-IN""",5.00,7884.49,2997.05,5863.78,51,63,48,24,30,23,27,33,26,10.16,9.10,2.04,2,2,24030,24139,24302,1,1,1,15821,15426,16062,12190,11779,12389,3615,3631,3656,16,16,16,19,19,20,2.2,2.9,1.33,0.51,6870,81,5857,84,40,38,1758,1185,1271,729,83,17
"""2154480""","""Muldraugh""","""Elizabethtown-Fort Knox, KY""",1.00,1040.14,427.00,356.16,39,47,34,17,22,15,22,25,19,5.82,7.18,1.57,2,2,15515,14842,16089,0,0,0,11716,10769,12085,9376,8528,9658,2334,2233,2420,7,7,6,8,9,8,7.8,2.4,4.25,1.20,2975,36,2933,84,5,203,819,786,1042,637,54,46
"""2154570""","""Munfordville""","""""",0.01,21.06,8.84,413.62,69,85,46,29,37,18,40,48,28,10.38,0.22,2.03,2,2,26118,25237,28002,0,0,0,15447,14768,17592,11510,10964,13372,3930,3798,4212,6,6,7,8,7,8,0.5,0.4,0.06,0.02,2146,77,1570,87,327,3,4831,936,1021,603,82,18
"""2154642""","""Murray""","""Murray, KY""",5.90,5865.58,1469.25,2815.37,50,61,36,23,29,15,27,32,21,6.52,8.19,1.58,2,2,16285,15949,17409,1,1,1,11434,10970,12986,8983,8569,10367,2451,2400,2619,0,0,0,24,25,23,5.9,4.3,2.18,0.52,4733,64,8550,82,15,78,1377,804,1002,603,57,43
