blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""471870504051""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2574.00,854.00,10552.73,88,107,88,59,73,59,29,34,29,12.01,0.97,2.23,2,2,26483,23591,26354,0,0,0,15909,14543,15841,12161,11204,12111,3748,3339,3730,0,0,0,0,0,0,0.0,4.1,0.38,0.08,4156,100,4958,84,203,10,3491,2646,2646,,99,1
"""470370122002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,689.00,326.00,72.88,64,76,64,41,52,41,23,25,22,8.10,36.23,1.72,2,2,19415,17381,19256,4,4,4,12199,10714,12104,9368,8166,9295,2748,2460,2725,83,88,84,65,69,66,5.8,7.3,4.20,4.47,19644,94,42556,91,2,571,374,1858,2054,1203,77,23
"""470650018002""","""Chattanooga, TN-GA""",1.00,1561.00,589.00,318.61,47,54,42,22,28,19,25,26,22,9.37,17.33,1.61,1,2,20302,18594,20811,1,1,1,11642,9909,12105,8741,7229,9137,2874,2633,2946,28,47,22,19,32,15,6.5,7.4,2.81,1.85,6960,77,11348,86,5,255,580,862,973,737,53,47
"""470110102001""","""Cleveland, TN""",1.00,1374.00,612.00,432.00,58,68,46,30,38,24,27,30,22,7.98,11.30,1.55,1,2,20538,18221,21558,0,0,0,11352,9832,12105,8445,7252,9054,2907,2580,3051,0,0,0,0,0,0,7.3,5.2,3.03,1.42,7685,44,12861,87,11,142,995,1055,1541,682,43,57
"""471570211352""","""Memphis, TN-MS-AR""",1.00,789.00,460.00,173.18,50,58,45,25,31,22,25,27,22,7.58,20.14,1.66,1,2,20656,17860,20608,3,2,3,11987,10159,12106,9023,7595,9149,2924,2529,2917,40,35,40,39,35,39,6.4,7.7,5.44,2.66,17672,36,19936,88,12,229,988,991,996,973,76,24
"""471399503001""","""Cleveland, TN""",1.00,914.00,450.00,46019.67,61,70,48,24,30,19,36,40,29,9.10,0.09,2.13,2,2,25046,22480,26013,0,0,1,15144,13422,15843,11592,10232,12151,3545,3183,3682,7,7,9,6,6,8,0.7,1.7,0.17,0.01,1267,83,1325,81,309,5,4751,838,893,597,81,19
"""471570102102""","""Memphis, TN-MS-AR""",1.00,968.00,397.00,157.35,47,55,42,22,28,20,25,27,22,8.01,20.22,1.65,1,2,20704,18652,20686,4,4,4,11988,10204,12107,8996,7499,9118,2930,2641,2928,61,64,61,60,63,60,6.2,7.2,6.40,2.52,13546,64,8700,85,14,150,1002,879,945,798,55,45
"""471519751002""",,1.00,2262.00,798.00,19252.13,104,125,62,58,73,33,46,53,29,11.12,0.46,2.02,2,2,24309,21695,26147,0,0,1,13870,12741,15843,10421,9662,12130,3442,3072,3701,7,8,12,6,6,11,0.1,1.6,0.22,0.04,1400,81,1205,80,410,7,4219,1464,1464,,92,8
"""471490404034""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,3671.00,1212.00,1866.52,45,53,44,22,27,22,23,25,22,9.20,5.97,1.67,2,2,22030,19354,21881,0,0,0,12215,11015,12107,9097,8276,9009,3118,2739,3097,0,0,1,1,0,1,7.0,5.0,4.36,0.65,5953,26,8598,86,33,34,1934,988,1047,937,46,54
"""470370175001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,934.00,411.00,245.96,44,52,44,21,27,21,23,25,22,7.79,13.02,1.71,2,2,20306,18020,20172,1,1,2,12190,10745,12108,9285,8168,9221,2874,2551,2855,31,27,31,24,21,24,5.4,8.9,2.52,1.67,17292,75,51037,90,7,203,807,965,1019,812,74,26
"""471859355002""",,1.00,1760.00,582.00,9269.85,63,74,44,24,30,16,39,44,28,10.78,0.68,1.95,2,2,24253,21664,25536,0,0,0,13489,12332,15107,10050,9259,11484,3434,3067,3614,5,5,8,4,5,7,1.8,1.2,0.37,0.06,1467,76,1440,81,89,14,2045,702,720,609,84,16
"""470370110011""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,865.00,447.00,194.45,38,44,37,15,19,15,23,25,22,6.00,13.80,1.70,2,2,20252,18138,20098,3,3,3,12212,10897,12113,9276,8259,9196,2866,2567,2845,70,71,72,55,55,56,6.6,5.2,3.97,2.30,16909,58,25353,90,19,95,1180,672,766,594,46,54
"""471870509071""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2240.00,1051.00,690.83,52,62,52,29,37,29,23,25,22,8.42,12.82,1.69,2,2,21114,18523,20970,1,1,1,12211,10857,12114,9213,8229,9136,2988,2622,2968,10,6,10,5,3,5,6.9,6.7,10.65,1.52,10959,43,17719,88,9,176,844,1324,1454,1118,61,39
"""471550811011""","""Sevierville, TN""",1.00,1175.00,536.00,1991.40,46,53,37,19,23,15,28,30,23,7.99,2.15,1.60,1,2,20835,18626,21348,3,3,3,11689,10085,12167,8681,7393,9085,2949,2637,3022,59,55,60,118,109,119,6.6,7.2,1.35,0.27,2489,50,7159,84,16,111,1177,662,,662,49,51
"""471251013071""","""Clarksville, TN-KY""",1.00,2777.00,979.00,470.66,48,56,42,22,28,19,26,28,23,8.48,17.65,1.66,1,2,20463,18339,20464,3,3,3,11961,10341,12136,9019,7699,9195,2896,2597,2896,45,45,45,38,38,38,6.9,4.3,2.16,2.08,11073,60,5114,84,15,110,1125,871,1079,736,39,61
"""471490414011""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,4853.00,1812.00,1423.69,51,61,51,28,36,29,23,25,23,9.04,11.50,1.69,2,2,21216,18850,21076,3,3,3,12232,10930,12137,9218,8251,9143,3003,2668,2983,11,11,12,20,19,20,6.0,7.1,6.24,1.27,13495,51,10360,85,37,67,1344,1281,1660,871,52,48
"""471599753001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1710.00,703.00,36094.11,50,60,50,22,27,22,29,33,29,10.29,0.20,2.19,2,2,25767,22988,25645,1,0,1,15558,14283,15481,11901,11024,11842,3647,3254,3630,10,5,10,9,4,9,1.2,1.3,0.06,0.02,1761,74,1445,81,207,7,4537,977,1055,569,84,16
"""470650029001""","""Chattanooga, TN-GA""",1.00,1467.00,571.00,334.84,46,53,41,21,26,18,25,26,23,8.58,14.64,1.60,1,2,20217,18234,20780,3,3,3,11674,9922,12138,8724,7241,9111,2861,2582,2941,89,100,86,60,68,58,6.3,7.8,2.84,1.71,14148,62,17781,87,10,185,847,820,906,698,59,41
"""470159602001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1371.00,587.00,16655.88,49,58,49,20,25,20,29,33,29,10.44,0.37,2.18,2,2,25903,23036,25785,0,0,0,15553,14255,15482,11878,10993,11825,3666,3261,3649,8,2,8,7,1,7,0.9,1.1,0.27,0.04,1557,71,1521,81,241,7,3555,898,950,527,88,12
"""470110103002""","""Cleveland, TN""",1.00,2123.00,768.00,1736.39,51,60,41,24,30,19,27,30,23,8.97,3.97,1.55,1,2,21244,19056,22220,0,1,0,11439,10009,12167,8426,7302,9018,3007,2698,3145,6,9,4,5,8,4,6.3,6.4,0.80,0.44,7100,48,8437,85,60,44,2031,832,856,819,35,65
"""471251007001""","""Clarksville, TN-KY""",1.00,422.00,212.00,146.43,54,64,47,29,36,25,26,28,23,8.24,11.93,1.65,1,2,21461,19057,21446,0,0,0,12003,10309,12168,8959,7606,9127,3038,2698,3035,6,5,6,5,4,5,6.7,6.9,2.81,1.45,8397,52,15147,87,12,210,1032,1115,1298,910,53,47
"""471611106001""",,1.00,2162.00,762.00,45340.80,64,76,52,30,37,23,35,38,29,10.64,0.18,2.04,2,2,24069,21391,25647,1,1,1,14544,12837,15486,11123,9796,11838,3407,3029,3630,15,13,19,13,11,16,0.9,2.0,0.07,0.02,1130,73,1030,79,224,5,3948,1046,1135,477,86,14
"""471179551001""","""Lewisburg, TN""",1.00,1672.00,657.00,20885.34,70,82,56,35,43,27,35,39,29,11.03,0.35,2.09,2,2,25118,22297,25790,0,0,1,14948,13151,15483,11387,9991,11823,3555,3157,3650,6,2,10,6,2,8,0.7,2.2,0.08,0.03,1598,71,1662,81,237,6,3880,1230,1230,,91,9
"""471570094002""","""Memphis, TN-MS-AR""",1.00,2106.00,771.00,217.53,53,61,47,27,34,24,25,27,23,8.82,31.27,1.67,1,2,20825,18959,20824,2,2,2,12056,10180,12169,9080,7459,9193,2947,2684,2947,28,37,29,28,36,28,4.7,9.1,3.60,3.54,20703,100,35424,88,8,135,857,1085,1066,1126,68,32
"""471570211353""","""Memphis, TN-MS-AR""",1.00,3725.00,1230.00,571.24,58,68,51,33,41,29,25,27,23,9.34,20.11,1.66,1,2,20788,18504,20768,2,2,2,12017,10280,12143,9044,7626,9172,2942,2620,2939,30,34,31,30,33,31,6.3,7.9,5.07,2.15,17728,63,19784,87,12,175,958,1288,1318,1247,58,42
"""470010212023""","""Knoxville, TN""",1.00,1816.00,880.00,427.86,41,47,36,16,20,13,25,27,23,6.83,14.05,1.60,1,2,19842,17975,20846,0,0,0,11517,10011,12170,8708,7467,9219,2808,2545,2951,0,0,0,0,0,0,7.7,2.9,9.01,2.06,6137,61,8791,87,4,302,575,602,779,513,34,66
"""471251003001""","""Clarksville, TN-KY""",1.00,1422.00,524.00,508.79,45,52,39,20,24,17,26,28,23,8.99,9.26,1.64,1,2,21585,19587,21610,0,1,0,11981,10428,12170,8922,7648,9108,3055,2773,3059,4,8,4,4,6,4,6.4,6.9,1.62,1.03,8012,74,12625,86,17,108,1095,759,832,723,33,67
"""470110108003""","""Cleveland, TN""",1.00,1068.00,458.00,247.46,47,54,38,20,25,15,27,30,23,8.16,15.11,1.56,1,2,20586,18385,21580,0,0,0,11415,9893,12171,8499,7286,9116,2914,2603,3054,2,4,0,2,3,0,7.1,5.7,2.39,1.85,8801,55,10845,86,10,179,852,686,805,591,44,56
"""470539667001""",,1.00,1640.00,551.00,25028.71,60,72,46,24,30,17,36,42,29,10.27,0.23,2.03,2,2,24563,22164,25904,1,1,1,13967,12857,15488,10478,9706,11810,3478,3138,3666,11,13,13,9,11,11,1.0,2.2,0.21,0.02,1179,89,1167,80,190,4,3126,766,824,555,78,22
"""470370167003""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,598.00,244.00,94.69,104,127,104,81,102,82,23,25,23,,,1.70,1,2,20367,17867,20256,3,3,3,12205,10695,12144,9250,8102,9205,2883,2529,2867,72,64,71,56,50,56,4.4,9.4,4.36,2.58,20755,73,60190,90,9,155,793,3669,3669,,90,10
"""471099304002""",,1.00,1063.00,413.00,18203.35,70,84,46,29,36,17,42,48,29,9.96,0.23,1.96,2,2,23879,21440,25766,1,1,1,13529,12449,15485,10133,9396,11821,3381,3036,3647,15,17,17,13,15,15,1.0,1.6,0.10,0.02,1032,82,923,79,182,6,2735,783,818,627,82,18
"""471570221114""","""Memphis, TN-MS-AR""",1.00,349.00,105.00,125.63,,,,,,,25,27,23,,,1.64,1,2,21557,19264,21542,1,2,2,12006,10408,12145,8934,7657,9073,3051,2727,3049,21,23,23,21,23,22,6.2,8.4,1.40,0.84,14107,67,13538,85,16,102,1127,,,,50,50
"""470650032001""","""Chattanooga, TN-GA""",1.00,953.00,398.00,307.32,45,52,40,20,25,18,25,27,23,8.26,10.70,1.59,1,2,20850,19033,21382,2,2,2,11688,9976,12146,8674,7200,9060,2951,2695,3026,63,81,59,43,55,40,5.8,8.5,1.75,1.30,11493,75,19661,87,15,121,1245,786,932,623,53,47
"""471099301001""",,1.00,1216.00,380.00,32923.97,70,83,46,27,34,17,43,49,29,10.29,0.12,2.03,2,2,23982,21381,25865,1,1,1,13873,12758,15809,10462,9716,12128,3395,3027,3661,15,15,20,13,13,17,0.6,1.9,0.09,0.01,877,78,880,79,224,5,3391,742,759,575,91,9
"""470110108002""","""Cleveland, TN""",1.00,807.00,252.00,455.29,51,59,41,23,29,18,27,30,23,9.23,5.11,1.56,1,2,20561,18557,21529,0,0,0,11399,9951,12158,8488,7317,9111,2910,2627,3047,0,7,0,0,6,0,7.1,5.5,1.04,0.55,8390,60,9929,86,12,145,969,810,1045,694,33,67
"""471119701002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1098.00,495.00,28870.44,47,55,47,17,22,17,29,34,29,9.97,0.17,2.24,2,2,26062,23229,25945,1,0,1,15879,14597,15809,12178,11303,12126,3689,3288,3672,12,6,11,10,5,10,0.5,1.4,0.04,0.02,1439,76,1296,81,344,3,5007,779,828,396,89,11
"""470590904001""","""Greeneville, TN""",1.00,1649.00,592.00,523.73,51,60,37,21,27,14,29,33,23,7.53,8.51,1.46,1,2,19932,18086,21829,0,0,0,10380,9375,12162,7558,6809,9073,2822,2561,3090,0,5,0,0,4,0,6.9,6.8,2.09,1.13,5344,66,9281,85,7,187,730,627,754,533,42,58
"""470679606003""",,1.00,806.00,375.00,27425.88,75,89,42,27,34,13,48,55,29,9.33,0.13,1.87,2,2,22288,20027,25716,1,1,1,12820,11840,15489,9650,8987,11834,3156,2835,3640,15,17,15,13,15,13,1.1,1.7,0.05,0.01,1136,76,1126,80,292,5,4159,606,679,333,79,21
"""470650104331""","""Chattanooga, TN-GA""",1.00,2228.00,986.00,445.62,49,57,43,24,30,21,25,27,23,8.74,19.33,1.61,1,2,21146,18802,21795,1,1,1,11753,10174,12175,8735,7490,9062,2993,2662,3085,25,22,28,17,15,19,6.5,7.1,2.00,2.21,10659,54,11789,86,19,124,1037,936,1153,729,49,51
"""470590911001""","""Greeneville, TN""",1.00,2285.00,828.00,20894.19,64,76,45,25,32,16,39,44,29,10.59,0.42,1.99,2,2,23454,20905,25583,0,0,0,13620,12512,15491,10299,9552,11867,3321,2960,3621,0,0,2,0,0,2,1.7,0.1,0.06,0.04,2292,71,1489,83,162,5,3516,740,740,,81,19
"""471790616012""","""Johnson City, TN""",1.00,1971.00,799.00,6760.62,67,79,51,31,39,23,35,40,29,10.83,1.28,2.00,2,2,23805,21178,25970,0,0,0,13704,12510,15491,10333,9511,11813,3370,2998,3676,0,0,2,0,0,5,0.3,2.7,0.29,0.12,3271,92,2435,82,125,11,2672,1020,1020,,96,4
"""470370170002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,589.00,209.00,86.86,61,72,61,38,48,38,23,25,23,9.08,21.84,1.74,2,2,19566,17362,19430,2,2,2,12256,10753,12176,9444,8254,9385,2769,2457,2750,42,42,41,33,33,32,5.2,8.4,3.32,2.41,23193,88,93883,93,3,501,446,1716,1727,1650,85,15
"""471790620004""","""Johnson City, TN""",1.00,1101.00,535.00,184.35,51,60,40,24,30,17,27,30,23,8.24,23.91,1.50,1,2,18980,17146,20746,3,3,2,10457,9251,12177,7728,6778,9204,2687,2428,2936,41,46,36,98,109,86,6.1,7.7,3.39,2.90,11615,80,21077,88,4,327,562,783,840,683,64,36
"""471251013041""","""Clarksville, TN-KY""",1.00,2678.00,947.00,415.51,51,60,45,25,32,22,26,28,23,9.10,20.74,1.65,1,2,21092,19076,21096,2,2,2,11994,10418,12177,8981,7687,9164,2985,2701,2986,27,30,27,23,25,23,7.1,4.3,7.84,2.28,8387,63,3058,82,12,148,1049,987,1120,916,35,65
"""470459649002""","""Dyersburg, TN""",1.00,1742.00,641.00,10566.75,66,77,53,31,39,25,35,38,29,11.25,0.68,2.07,2,2,25015,22451,26030,0,0,0,14796,13038,15492,11250,9853,11799,3541,3179,3684,6,5,8,5,5,7,0.5,2.3,0.25,0.06,1912,91,1515,81,192,7,3221,1103,1127,959,86,14
"""470650114462""","""Chattanooga, TN-GA""",1.00,1668.00,802.00,771.17,51,59,45,26,33,23,25,27,23,8.53,8.87,1.60,1,2,21167,19209,21729,1,2,1,11724,10018,12179,8687,7239,9065,2996,2720,3075,42,59,38,28,40,26,6.2,7.8,2.12,1.04,11086,58,24582,88,21,93,1306,1023,1156,888,50,50
"""471870508001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1486.00,657.00,146.52,43,51,43,21,26,21,23,25,23,8.60,38.54,1.71,2,2,21114,18507,20962,0,0,1,12307,10961,12206,9313,8341,9233,2988,2619,2967,5,1,6,3,0,3,7.3,4.3,4.99,4.48,10774,38,21409,90,9,240,846,928,1145,646,56,44
"""470179624001""",,1.00,1251.00,505.00,37215.58,66,79,47,28,34,18,39,45,29,9.91,0.13,2.00,2,2,23797,21349,25777,1,1,1,13732,12666,15568,10346,9625,11900,3369,3023,3648,18,18,20,15,16,17,0.7,2.3,0.06,0.01,1012,79,953,79,388,3,4834,814,850,664,81,19
"""470930053013""","""Knoxville, TN""",1.00,1287.00,573.00,4332.65,61,71,53,28,36,24,33,36,29,10.38,1.37,2.09,2,2,24656,21933,25927,0,0,0,14881,13075,15568,11391,9970,11898,3490,3105,3670,0,0,0,0,0,0,1.1,0.4,0.31,0.13,4494,87,4227,86,103,15,2983,1083,1083,,88,12
"""471570223301""","""Memphis, TN-MS-AR""",1.00,1330.00,437.00,523.59,46,53,41,21,26,18,25,27,23,8.77,7.32,1.65,1,2,21341,19030,21303,4,4,4,12064,10278,12182,8978,7517,9101,3021,2694,3015,66,67,66,64,66,65,5.7,8.2,2.61,0.83,11600,48,7437,83,33,92,1292,816,892,694,62,38
"""470139501003""","""Knoxville, TN""",1.00,980.00,433.00,59996.11,57,66,49,24,30,21,33,36,29,8.56,0.06,2.11,2,2,24307,21563,25558,1,0,1,14930,13203,15570,11478,10143,11937,3440,3053,3617,12,8,15,10,7,13,0.9,2.0,0.16,0.01,1430,65,1376,80,432,3,4254,923,1009,479,84,16
"""470370118001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,794.00,327.00,121.24,46,55,46,24,30,24,23,25,23,8.86,23.90,1.73,2,2,19841,17951,19672,2,2,2,12292,10892,12184,9441,8301,9355,2808,2541,2784,43,50,45,34,39,35,6.1,7.2,3.23,2.70,20386,94,43386,91,4,274,612,1065,1108,1004,58,42
"""471039750001""",,1.00,1115.00,466.00,32415.91,75,88,58,38,48,29,36,40,29,9.95,0.14,2.06,2,2,24287,21740,25787,1,0,1,14657,12972,15570,11210,9885,11908,3437,3078,3650,9,9,12,8,8,10,0.9,1.7,0.14,0.01,1355,77,1292,80,321,4,3395,1291,1456,600,81,19
"""471570206511""","""Memphis, TN-MS-AR""",1.00,1734.00,573.00,375.57,55,64,49,30,37,26,25,27,23,8.84,13.49,1.67,1,2,20768,18628,20752,3,3,3,12064,10290,12186,9083,7604,9206,2939,2637,2937,42,48,43,42,47,42,6.1,7.9,2.13,1.53,17804,67,17388,87,13,119,978,1175,1329,965,58,42
"""471190106005""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,736.00,276.00,187.92,46,55,46,23,29,23,23,26,23,8.08,11.87,1.69,2,2,21896,19643,21723,0,0,0,12313,11051,12187,9214,8270,9112,3099,2780,3075,0,0,0,0,0,0,6.5,7.8,4.04,1.47,7975,71,12428,86,6,245,697,1049,1311,760,53,47
"""471790605011""","""Johnson City, TN""",1.00,1658.00,616.00,502.76,53,63,42,26,33,19,27,30,23,8.11,9.94,1.49,1,2,19787,17936,21558,2,2,1,10532,9409,12188,7705,6838,9115,2802,2539,3051,26,31,22,61,74,52,5.9,8.4,1.98,1.23,9219,74,16034,86,12,118,874,858,802,919,52,48
"""470650109031""","""Chattanooga, TN-GA""",1.00,1605.00,694.00,1051.39,52,60,46,26,33,23,25,27,23,8.45,5.58,1.61,1,2,21145,18503,21842,1,1,1,11777,10210,12190,8746,7562,9056,2993,2620,3092,38,29,43,26,19,29,6.4,6.0,3.18,0.66,7633,27,6246,84,61,41,2232,1035,1341,725,50,50
"""470650023001""","""Chattanooga, TN-GA""",1.00,1406.00,511.00,1073.41,44,51,39,19,24,17,25,27,23,8.26,3.93,1.62,1,2,20636,18976,21142,0,1,0,11745,10075,12194,8813,7353,9196,2921,2687,2992,12,35,5,8,24,4,6.3,7.7,2.30,0.48,9673,79,19044,87,10,110,755,752,852,676,43,57
"""471570211123""","""Memphis, TN-MS-AR""",1.00,2838.00,929.00,258.79,53,62,47,28,35,25,25,27,23,9.08,32.58,1.67,1,2,20728,18077,20689,2,2,2,12079,10211,12194,9109,7619,9230,2934,2559,2928,36,32,35,35,32,35,6.2,7.9,3.91,3.59,16892,48,22002,88,8,251,775,1111,1131,1041,78,22
"""471570205312""","""Memphis, TN-MS-AR""",1.00,1233.00,338.00,2379.25,49,57,44,24,30,21,25,27,23,9.89,1.40,1.64,1,2,21875,18925,21810,1,1,2,12069,10343,12195,8951,7647,9085,3096,2679,3087,22,17,23,22,17,22,5.7,5.8,4.34,0.14,8056,10,6066,84,149,11,3612,949,,949,63,37
"""470650105015""","""Chattanooga, TN-GA""",1.00,761.00,349.00,256.30,45,52,40,20,25,17,25,27,23,8.37,11.40,1.60,1,2,20951,18946,21513,3,3,2,11747,10057,12195,8698,7278,9069,2965,2682,3045,83,97,81,56,65,54,6.2,7.1,1.79,1.36,10845,51,10737,86,32,92,1586,784,,784,49,51
"""470970505051""",,1.00,1360.00,577.00,759.61,60,72,38,28,34,15,33,38,23,7.16,5.44,1.37,1,2,20232,18685,22557,2,3,1,9965,9136,12195,7062,6441,8981,2865,2646,3193,38,49,21,33,42,18,6.1,6.3,1.56,0.76,3294,72,2487,80,38,49,1383,695,,695,25,75
"""471130009002""","""Jackson, TN""",1.00,706.00,269.00,356.61,48,55,38,20,25,15,28,30,23,6.74,5.09,1.58,1,2,20417,18400,21156,2,3,2,11564,9968,12229,8623,7305,9186,2890,2605,2994,52,57,48,46,51,43,6.8,5.2,2.13,0.75,6952,57,10608,87,15,126,900,692,,692,41,59
"""471319651002""","""Union City, TN-KY""",1.00,1211.00,427.00,9813.23,66,79,50,29,36,20,37,42,29,11.30,0.49,2.05,2,2,24240,21733,26199,0,0,0,14021,12871,15805,10587,9792,12092,3432,3077,3708,2,2,5,2,2,4,0.6,0.7,0.66,0.04,1465,93,1267,81,129,8,2836,917,955,626,89,11
"""471410013001""","""Cookeville, TN""",1.00,2194.00,823.00,25690.72,76,91,53,36,46,24,40,46,29,11.03,0.35,2.04,2,2,24057,21570,26095,0,0,0,13922,12805,15805,10514,9748,12107,3406,3054,3693,2,3,5,1,2,4,0.4,1.7,0.23,0.03,2365,90,1768,82,252,10,3485,1058,1132,567,87,13
"""470799696004""","""Paris, TN""",1.00,1966.00,655.00,10395.14,64,76,49,27,34,19,36,42,29,11.52,0.73,2.04,2,2,23887,21330,26245,0,0,0,13912,12763,15822,10530,9743,12106,3382,3020,3715,0,0,1,0,0,1,0.5,0.6,0.19,0.06,1861,90,1534,82,149,9,2644,866,900,524,91,9
"""471550810002""","""Sevierville, TN""",1.00,2208.00,889.00,1849.75,49,57,39,21,27,17,28,30,23,8.78,4.22,1.59,1,2,21250,19053,21770,0,0,0,11678,10088,12150,8671,7391,9068,3008,2698,3081,0,0,0,0,0,0,6.7,7.8,1.29,0.48,3983,58,12338,86,9,128,782,756,,756,50,50
"""471339505001""","""Cookeville, TN""",1.00,2022.00,826.00,19899.11,72,86,50,32,40,21,40,46,29,10.69,0.44,2.04,2,2,23983,21465,26050,0,0,0,13936,12836,15806,10540,9797,12119,3396,3039,3687,0,0,0,0,0,0,0.8,0.2,0.24,0.04,1868,78,1451,83,311,10,3728,937,1026,534,82,18
"""470930014001""","""Knoxville, TN""",1.00,1035.00,417.00,225.49,45,52,40,20,26,17,25,27,23,6.17,11.40,1.59,1,2,19439,17767,20350,3,4,3,11427,9750,12152,8636,7188,9236,2751,2516,2880,39,46,36,57,68,53,6.0,7.7,2.09,1.85,17260,89,30165,89,7,184,798,777,781,773,54,46
"""470799697001""","""Paris, TN""",1.00,1260.00,505.00,32447.11,64,76,49,27,34,19,36,42,29,10.41,0.16,2.05,2,2,23607,21007,25937,1,1,1,13946,12821,15822,10592,9836,12134,3342,2974,3671,12,10,17,10,9,15,0.5,1.9,0.07,0.02,1115,80,999,79,235,4,3755,865,865,,91,9
"""471570106102""","""Memphis, TN-MS-AR""",1.00,1171.00,347.00,92.55,49,57,44,24,30,21,25,27,23,9.45,35.42,1.66,1,2,20877,18916,20868,3,4,3,12044,10137,12153,9039,7404,9150,2955,2678,2954,50,55,49,49,54,49,4.2,9.2,3.64,3.75,18168,100,29625,87,8,207,833,956,930,1038,76,24
"""470650026003""","""Chattanooga, TN-GA""",1.00,748.00,229.00,411.41,43,49,38,18,22,15,25,27,23,8.79,4.89,1.62,1,2,20349,18785,20844,0,1,0,11704,10039,12154,8810,7337,9197,2880,2660,2950,14,42,7,10,29,4,6.4,8.0,2.76,0.56,11418,89,31132,89,6,204,631,695,867,568,42,58
"""470370190033""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1339.00,466.00,243.48,45,53,45,22,28,22,23,25,23,8.18,15.66,1.71,2,2,20396,18204,20241,4,4,4,12254,10950,12154,9288,8294,9207,2887,2576,2865,80,80,82,62,62,64,5.2,9.0,2.20,1.91,21893,85,28916,88,19,92,1238,994,996,991,58,42
"""471490401042""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2262.00,923.00,591.10,44,52,44,21,26,21,23,25,23,9.06,14.15,1.70,2,2,21449,18852,21305,1,1,1,12296,10983,12198,9255,8310,9176,3036,2668,3016,6,4,6,10,8,10,7.1,3.7,107.07,1.56,8437,30,11578,88,20,102,1256,955,996,913,50,50
"""471790609004""","""Johnson City, TN""",1.00,1158.00,425.00,348.51,50,59,39,23,28,16,27,30,23,7.80,9.52,1.52,1,2,18958,16868,20872,2,2,2,10548,9422,12201,7833,7001,9218,2684,2388,2954,31,33,29,73,79,69,7.2,4.2,1.89,1.22,9382,45,10902,87,9,147,872,739,753,726,49,51
"""471570085002""","""Memphis, TN-MS-AR""",1.00,2330.00,1016.00,551.91,76,90,67,50,63,44,25,27,23,8.21,15.11,1.67,1,2,20834,18563,20805,3,3,3,12098,10193,12206,9111,7525,9224,2949,2628,2945,38,40,38,38,39,37,4.9,9.1,2.70,1.84,21175,61,40622,89,20,119,1183,1988,2274,936,79,21
"""471190105004""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,580.00,284.00,154.92,40,47,40,17,21,17,23,26,23,8.02,14.71,1.69,2,2,22293,20290,22107,0,0,0,12349,11135,12208,9194,8263,9079,3155,2872,3129,0,0,0,0,0,0,6.3,7.6,2.42,1.83,7219,84,10334,85,8,169,786,765,,765,41,59
"""470370185005""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,726.00,380.00,362.87,75,90,75,52,65,52,23,25,23,8.30,8.69,1.69,2,2,21240,18880,21126,3,3,3,12289,10907,12208,9218,8173,9152,3006,2672,2990,65,62,66,51,49,51,5.5,8.8,2.66,1.05,11442,58,19832,86,18,81,1300,2343,2938,1116,67,33
