Households 2015,Annual Median Household Income 2015,Monthly Median Household Income 2015,Annual Transportation Cost 2015,Monthly Transportation Cost 2015,Annual Housing Cost 2015,Monthly Housing Cost 2015,Annual Housing and Transportation Cost 2015,Monthly Housing and Transportation Cost 2015,Transportation Cost as Percent of Monthly Median Household Income 2015,Transportation Cost as Percent of Annual Median Household Income 2015,Housing Cost as Percent of Monthly Median Household Income 2015,Housing Cost as Percent of Annual Median Household Income 2015,Housing and Transportation Cost as Percent of Monthly Median Household Income 2015,Housing and Transportation Cost as Percent of Annual Median Household Income 2015,Difference Annual Median Household Income and Total Annual Costs 2015
471.0,60521.0,5043.416666666667,15179.0,1264.9166666666667,15492.0,1291.0,30671.0,2555.9166666666665,25.080550552700714,25.080550552700714,25.597726409015053,25.597726409015053,50.67827696171576,50.678276961715774,29850.0
515.0,42888.0,3574.0,15171.0,1264.25,11724.0,977.0,26895.0,2241.25,35.3735310576385,35.3735310576385,27.336317851147175,27.336317851147175,62.70984890878567,62.70984890878567,15993.0
444.0,96905.0,8075.416666666667,14130.0,1177.5,27372.0,2281.0,41502.0,3458.5,14.581290955059078,14.581290955059078,28.246220525256692,28.246220525256692,42.82751148031577,42.82751148031577,55403.0
567.0,38820.0,3235.0,14160.0,1180.0,10956.0,913.0,25116.0,2093.0,36.476043276661514,36.476043276661514,28.222565687789796,28.222565687789796,64.69860896445131,64.69860896445131,13704.0
787.0,59205.0,4933.75,14160.0,1180.0,15096.0,1258.0,29256.0,2438.0,23.916898910564985,23.916898910564985,25.497846465670126,25.497846465670126,49.41474537623512,49.41474537623512,29949.0
266.0,52639.0,4386.583333333333,14164.0,1180.3333333333333,9912.0,826.0,24076.0,2006.3333333333333,26.90780599935409,26.90780599935409,18.830144949562115,18.83014494956211,45.73795094891621,45.7379509489162,28563.0
510.0,36875.0,3072.9166666666665,14169.0,1180.75,9492.0,791.0,23661.0,1971.75,38.42440677966102,38.42440677966102,25.741016949152545,25.741016949152538,64.16542372881356,64.16542372881356,13214.0
1332.0,59500.0,4958.333333333333,14161.0,1180.0833333333333,15468.0,1289.0,29629.0,2469.0833333333335,23.799999999999997,23.799999999999997,25.996638655462185,25.996638655462185,49.79663865546219,49.79663865546218,29871.0
708.0,90667.0,7555.583333333333,15308.0,1275.6666666666667,17892.0,1491.0,33200.0,2766.6666666666665,16.883761456759352,16.88376145675935,19.733750978856694,19.733750978856694,36.61751243561604,36.61751243561604,57467.0
513.0,203681.0,16973.416666666668,14187.0,1182.25,33708.0,2809.0,47895.0,3991.25,6.965303587472567,6.965303587472567,16.549408143125767,16.54940814312577,23.514711730598336,23.514711730598336,155786.0
642.0,80769.0,6730.75,14178.0,1181.5,17304.0,1442.0,31482.0,2623.5,17.55376443932697,17.55376443932697,21.424061211603462,21.424061211603462,38.977825650930434,38.977825650930434,49287.0
1039.0,52193.0,4349.416666666667,14186.0,1182.1666666666667,12768.0,1064.0,26954.0,2246.1666666666665,27.17989002356638,27.17989002356638,24.463050600655258,24.463050600655258,51.64294062422164,51.64294062422164,25239.0
370.0,34342.0,2861.8333333333335,14197.0,1183.0833333333333,14328.0,1194.0,28525.0,2377.0833333333335,41.3400500844447,41.3400500844447,41.72150719235921,41.72150719235921,83.06155727680391,83.06155727680391,5817.0
675.0,54006.0,4500.5,14220.0,1185.0,15972.0,1331.0,30192.0,2516.0,26.33040773247417,26.33040773247417,29.574491723141872,29.574491723141872,55.90489945561604,55.90489945561604,23814.0
534.0,59239.0,4936.583333333333,14234.0,1186.1666666666667,13032.0,1086.0,27266.0,2272.1666666666665,24.028089603133076,24.028089603133072,21.99902091527541,21.99902091527541,46.027110518408485,46.027110518408485,31973.0
698.0,48359.0,4029.9166666666665,14226.0,1185.5,12792.0,1066.0,27018.0,2251.5,29.417481751070124,29.417481751070124,26.452159887508014,26.452159887508014,55.86964163857814,55.86964163857814,21341.0
237.0,29669.0,2472.4166666666665,13130.0,1094.1666666666667,8064.0,672.0,21194.0,1766.1666666666667,44.254946240183365,44.25494624018336,27.179884728167448,27.179884728167448,71.43483096835081,71.43483096835081,8475.0
361.0,47375.0,3947.9166666666665,14224.0,1185.3333333333333,14880.0,1240.0,29104.0,2425.3333333333335,30.024274406332452,30.024274406332452,31.408970976253297,31.408970976253297,61.43324538258575,61.43324538258575,18271.0
549.0,99301.0,8275.083333333334,15165.0,1263.75,19584.0,1632.0,34749.0,2895.75,15.271749529209172,15.271749529209172,19.721855771845195,19.7218557718452,34.99360530105437,34.99360530105437,64552.0
317.0,29653.0,2471.0833333333335,12385.0,1032.0833333333333,9228.0,769.0,21613.0,1801.0833333333333,41.76643172697535,41.76643172697535,31.11995413617509,31.119954136175092,72.88638586315044,72.88638586315044,8040.0
488.0,42174.0,3514.5,14236.0,1186.3333333333333,11784.0,982.0,26020.0,2168.3333333333335,33.7553943187746,33.7553943187746,27.94138568786456,27.94138568786456,61.69678000663916,61.69678000663916,16154.0
345.0,84899.0,7074.916666666667,14215.0,1184.5833333333333,21684.0,1807.0,35899.0,2991.5833333333335,16.743424539747227,16.743424539747227,25.540936877937316,25.540936877937316,42.28436141768454,42.28436141768454,49000.0
586.0,80735.0,6727.916666666667,14221.0,1185.0833333333333,20328.0,1694.0,34549.0,2879.0833333333335,17.61441753886171,17.61441753886171,25.178670960549947,25.178670960549947,42.79308849941166,42.79308849941166,46186.0
1124.0,41438.0,3453.1666666666665,14237.0,1186.4166666666667,11484.0,957.0,25721.0,2143.4166666666665,34.35735315410976,34.35735315410975,27.713692745788894,27.713692745788887,62.07104589989865,62.07104589989865,15717.0
845.0,142875.0,11906.25,15248.0,1270.6666666666667,22056.0,1838.0,37304.0,3108.6666666666665,10.672265966754155,10.672265966754155,15.437270341207348,15.437270341207348,26.109536307961505,26.109536307961505,105571.0
409.0,32917.0,2743.0833333333335,14251.0,1187.5833333333333,10524.0,877.0,24775.0,2064.5833333333335,43.293738797581796,43.293738797581796,31.971321809399395,31.9713218093994,75.2650606069812,75.2650606069812,8142.0
262.0,47708.0,3975.6666666666665,14220.0,1185.0,19908.0,1659.0,34128.0,2844.0,29.806321790894607,29.806321790894607,41.72885050725245,41.72885050725245,71.53517229814706,71.53517229814706,13580.0
873.0,89107.0,7425.583333333333,14230.0,1185.8333333333333,18708.0,1559.0,32938.0,2744.8333333333335,15.969564680664819,15.969564680664819,20.994983559091878,20.994983559091878,36.9645482397567,36.964548239756695,56169.0
897.0,52031.0,4335.916666666667,14225.0,1185.4166666666667,13140.0,1095.0,27365.0,2280.4166666666665,27.339470700159517,27.339470700159517,25.254175395437333,25.254175395437333,52.593646095596846,52.59364609559686,24666.0
447.0,23890.0,1990.8333333333333,13199.0,1099.9166666666667,7500.0,625.0,20699.0,1724.9166666666667,55.24905818334032,55.2490581833403,31.393888656341566,31.393888656341566,86.64294683968188,86.64294683968188,3191.0
1142.0,84464.0,7038.666666666667,15063.0,1255.25,17664.0,1472.0,32727.0,2727.25,17.833633263875733,17.833633263875733,20.913051714339836,20.913051714339836,38.74668497821557,38.746684978215576,51737.0
1295.0,46932.0,3911.0,14235.0,1186.25,13668.0,1139.0,27903.0,2325.25,30.331117361288673,30.331117361288673,29.12298644847865,29.12298644847865,59.454103809767325,59.454103809767325,19029.0
1777.0,52080.0,4340.0,14269.0,1189.0833333333333,14796.0,1233.0,29065.0,2422.0833333333335,27.398233486943163,27.398233486943163,28.41013824884793,28.41013824884793,55.8083717357911,55.8083717357911,23015.0
470.0,36071.0,3005.9166666666665,14275.0,1189.5833333333333,10728.0,894.0,25003.0,2083.5833333333335,39.57472762052618,39.57472762052618,29.741343461506474,29.741343461506474,69.31607108203266,69.31607108203266,11068.0
956.0,71419.0,5951.583333333333,14013.0,1167.75,14784.0,1232.0,28797.0,2399.75,19.62082919111161,19.620829191111607,20.700373850095914,20.700373850095914,40.321203041207525,40.32120304120752,42622.0
968.0,93108.0,7759.0,14248.0,1187.3333333333333,18852.0,1571.0,33100.0,2758.3333333333335,15.30265927739829,15.30265927739829,20.247454568887743,20.247454568887743,35.55011384628604,35.55011384628604,60008.0
317.0,64688.0,5390.666666666667,14275.0,1189.5833333333333,14220.0,1185.0,28495.0,2374.5833333333335,22.067462280484786,22.06746228048479,21.982438783081868,21.98243878308187,44.04990106356666,44.04990106356666,36193.0
483.0,50391.0,4199.25,14055.0,1171.25,12000.0,1000.0,26055.0,2171.25,27.891885455736144,27.891885455736144,23.81377626957195,23.81377626957195,51.7056617253081,51.7056617253081,24336.0
654.0,106111.0,8842.583333333334,14313.0,1192.75,19152.0,1596.0,33465.0,2788.75,13.488705223775103,13.488705223775103,18.049024135103807,18.049024135103807,31.537729358878906,31.537729358878906,72646.0
1500.0,107500.0,8958.333333333334,14263.0,1188.5833333333333,22632.0,1886.0,36895.0,3074.5833333333335,13.267906976744184,13.267906976744188,21.05302325581395,21.053023255813955,34.32093023255814,34.32093023255814,70605.0
560.0,56036.0,4669.666666666667,14301.0,1191.75,11976.0,998.0,26277.0,2189.75,25.521093582696835,25.521093582696835,21.371975158826466,21.37197515882647,46.8930687415233,46.89306874152331,29759.0
3239.0,67926.0,5660.5,14344.0,1195.3333333333333,14520.0,1210.0,28864.0,2405.3333333333335,21.11709801843182,21.117098018431825,21.376203515590493,21.376203515590493,42.49330153402232,42.49330153402232,39062.0
522.0,78125.0,6510.416666666667,14292.0,1191.0,15708.0,1309.0,30000.0,2500.0,18.29376,18.29376,20.10624,20.10624,38.4,38.4,48125.0
695.0,60636.0,5053.0,15502.0,1291.8333333333333,14076.0,1173.0,29578.0,2464.8333333333335,25.56567055874398,25.56567055874398,23.213932317435187,23.213932317435187,48.77960287617917,48.77960287617917,31058.0
559.0,87557.0,7296.416666666667,15061.0,1255.0833333333333,16476.0,1373.0,31537.0,2628.0833333333335,17.20136596731272,17.201365967312725,18.817456057197024,18.817456057197028,36.01882202450975,36.01882202450975,56020.0
501.0,162813.0,13567.75,14293.0,1191.0833333333333,42828.0,3569.0,57121.0,4760.083333333333,8.778783021011835,8.778783021011835,26.3050247830333,26.3050247830333,35.08380780404513,35.08380780404513,105692.0
647.0,153352.0,12779.333333333334,14300.0,1191.6666666666667,29784.0,2482.0,44084.0,3673.6666666666665,9.324951745004956,9.324951745004956,19.421983410715214,19.421983410715217,28.74693515572017,28.74693515572017,109268.0
502.0,60833.0,5069.416666666667,14285.0,1190.4166666666667,15048.0,1254.0,29333.0,2444.4166666666665,23.482320451070965,23.482320451070965,24.73657389903506,24.736573899035065,48.21889435010603,48.21889435010603,31500.0
937.0,50221.0,4185.083333333333,14096.0,1174.6666666666667,12456.0,1038.0,26552.0,2212.6666666666665,28.067939706497285,28.06793970649728,24.802373509089826,24.802373509089822,52.8703132155871,52.8703132155871,23669.0
1055.0,85885.0,7157.083333333333,14348.0,1195.6666666666667,19044.0,1587.0,33392.0,2782.6666666666665,16.706060429644292,16.706060429644292,22.173837107760377,22.173837107760377,38.879897537404666,38.879897537404666,52493.0
2495.0,96250.0,8020.833333333333,14320.0,1193.3333333333333,20124.0,1677.0,34444.0,2870.3333333333335,14.87792207792208,14.87792207792208,20.90805194805195,20.90805194805195,35.78597402597403,35.78597402597403,61806.0
985.0,88642.0,7386.833333333333,14374.0,1197.8333333333333,15108.0,1259.0,29482.0,2456.8333333333335,16.215789354933328,16.215789354933328,17.04383926355452,17.04383926355452,33.25962861848785,33.25962861848785,59160.0
1120.0,140565.0,11713.75,14360.0,1196.6666666666667,27684.0,2307.0,42044.0,3503.6666666666665,10.215914345676378,10.215914345676378,19.69480311599616,19.69480311599616,29.910717461672537,29.910717461672537,98521.0
1481.0,115703.0,9641.916666666666,14369.0,1197.4166666666667,31344.0,2612.0,45713.0,3809.4166666666665,12.418865543676484,12.418865543676482,27.090049523348576,27.090049523348576,39.50891506702506,39.50891506702506,69990.0
1668.0,94821.0,7901.75,15201.0,1266.75,19800.0,1650.0,35001.0,2916.75,16.031258898345303,16.031258898345303,20.881450311639828,20.881450311639828,36.91270920998513,36.91270920998513,59820.0
807.0,113698.0,9474.833333333334,14358.0,1196.5,23700.0,1975.0,38058.0,3171.5,12.628190469489347,12.628190469489347,20.844693838062234,20.844693838062234,33.47288430755158,33.47288430755158,75640.0
215.0,130341.0,10861.75,14396.0,1199.6666666666667,29448.0,2454.0,43844.0,3653.6666666666665,11.044874598169418,11.044874598169416,22.593044398922828,22.593044398922828,33.63791899709224,33.63791899709224,86497.0
691.0,113153.0,9429.416666666666,14398.0,1199.8333333333333,22080.0,1840.0,36478.0,3039.8333333333335,12.724364356225642,12.724364356225642,19.513402207630378,19.513402207630374,32.23776656385603,32.23776656385602,76675.0
675.0,49363.0,4113.583333333333,15516.0,1293.0,15120.0,1260.0,30636.0,2553.0,31.432449405425118,31.432449405425118,30.630229118975755,30.63022911897575,62.06267852440087,62.06267852440087,18727.0
558.0,62404.0,5200.333333333333,14387.0,1198.9166666666667,14568.0,1214.0,28955.0,2412.9166666666665,23.0546118838536,23.0546118838536,23.344657393756812,23.34465739375681,46.39926927761041,46.39926927761041,33449.0
529.0,94792.0,7899.333333333333,14386.0,1198.8333333333333,16632.0,1386.0,31018.0,2584.8333333333335,15.176386192927675,15.176386192927675,17.545784454384336,17.545784454384336,32.72217064731201,32.72217064731201,63774.0
414.0,146500.0,12208.333333333334,14413.0,1201.0833333333333,25956.0,2163.0,40369.0,3364.0833333333335,9.838225255972695,9.838225255972697,17.717406143344707,17.71740614334471,27.555631399317406,27.555631399317406,106131.0
354.0,115192.0,9599.333333333334,14430.0,1202.5,23112.0,1926.0,37542.0,3128.5,12.526911591082712,12.526911591082715,20.06389332592541,20.06389332592541,32.59080491700813,32.59080491700813,77650.0
966.0,35167.0,2930.5833333333335,14185.0,1182.0833333333333,11304.0,942.0,25489.0,2124.0833333333335,40.33611055819375,40.33611055819376,32.143771149088636,32.143771149088636,72.4798817072824,72.4798817072824,9678.0
486.0,66875.0,5572.916666666667,14403.0,1200.25,15324.0,1277.0,29727.0,2477.25,21.537196261682244,21.537196261682244,22.914392523364484,22.914392523364484,44.451588785046724,44.45158878504673,37148.0
685.0,57898.0,4824.833333333333,14410.0,1200.8333333333333,15060.0,1255.0,29470.0,2455.8333333333335,24.888597188158485,24.888597188158485,26.011261183460572,26.011261183460572,50.899858371619054,50.899858371619054,28428.0
668.0,68661.0,5721.75,15087.0,1257.25,17952.0,1496.0,33039.0,2753.25,21.97317254336523,21.97317254336523,26.145846987372746,26.145846987372746,48.11901953073797,48.11901953073797,35622.0
667.0,107639.0,8969.916666666666,14402.0,1200.1666666666667,26556.0,2213.0,40958.0,3413.1666666666665,13.379908769126434,13.37990876912643,24.67135517795595,24.671355177955945,38.051263947082376,38.051263947082376,66681.0
1258.0,56319.0,4693.25,14411.0,1200.9166666666667,14340.0,1195.0,28751.0,2395.9166666666665,25.588167403540545,25.588167403540545,25.462099824215628,25.462099824215628,51.05026722775617,51.05026722775617,27568.0
1031.0,40319.0,3359.9166666666665,14964.0,1247.0,23436.0,1953.0,38400.0,3200.0,37.11401572459634,37.11401572459634,58.126441628016565,58.126441628016565,95.24045735261292,95.24045735261292,1919.0
1700.0,148438.0,12369.833333333334,14411.0,1200.9166666666667,30840.0,2570.0,45251.0,3770.9166666666665,9.708430455813202,9.7084304558132,20.776351069133238,20.77635106913324,30.484781524946442,30.484781524946442,103187.0
762.0,83750.0,6979.166666666667,14417.0,1201.4166666666667,22272.0,1856.0,36689.0,3057.4166666666665,17.214328358208956,17.214328358208956,26.593432835820895,26.593432835820895,43.80776119402985,43.80776119402985,47061.0
702.0,203750.0,16979.166666666668,14413.0,1201.0833333333333,41028.0,3419.0,55441.0,4620.083333333333,7.073865030674846,7.073865030674846,20.13644171779141,20.136441717791413,27.210306748466255,27.210306748466255,148309.0
669.0,67106.0,5592.166666666667,14435.0,1202.9166666666667,16536.0,1378.0,30971.0,2580.9166666666665,21.510744195750007,21.510744195750007,24.641611778380472,24.641611778380472,46.15235597413048,46.15235597413048,36135.0
492.0,28300.0,2358.3333333333335,13380.0,1115.0,9816.0,818.0,23196.0,1933.0,47.27915194346289,47.2791519434629,34.685512367491164,34.685512367491164,81.96466431095406,81.96466431095406,5104.0
439.0,49438.0,4119.833333333333,15342.0,1278.5,12276.0,1023.0,27618.0,2301.5,31.032808770581337,31.032808770581333,24.8311015817792,24.831101581779198,55.863910352360534,55.863910352360534,21820.0
398.0,63594.0,5299.5,14721.0,1226.75,13476.0,1123.0,28197.0,2349.75,23.14841022737994,23.14841022737994,21.190678365883574,21.190678365883574,44.33908859326351,44.33908859326351,35397.0
1162.0,63382.0,5281.833333333333,14449.0,1204.0833333333333,14532.0,1211.0,28981.0,2415.0833333333335,22.796693067432393,22.796693067432393,22.927645072733586,22.927645072733583,45.72433814016598,45.724338140165976,34401.0
467.0,64577.0,5381.416666666667,14218.0,1184.8333333333333,14832.0,1236.0,29050.0,2420.8333333333335,22.01712684082568,22.017126840825682,22.96792975827307,22.96792975827307,44.98505659909875,44.98505659909875,35527.0
546.0,47426.0,3952.1666666666665,14467.0,1205.5833333333333,12204.0,1017.0,26671.0,2222.5833333333335,30.504364694471388,30.504364694471388,25.732720448699027,25.732720448699027,56.23708514317042,56.23708514317042,20755.0
542.0,202500.0,16875.0,14445.0,1203.75,38436.0,3203.0,52881.0,4406.75,7.133333333333333,7.133333333333333,18.98074074074074,18.98074074074074,26.11407407407407,26.11407407407407,149619.0
790.0,83500.0,6958.333333333333,14477.0,1206.4166666666667,18840.0,1570.0,33317.0,2776.4166666666665,17.337724550898205,17.337724550898205,22.562874251497007,22.562874251497007,39.90059880239521,39.90059880239521,50183.0
943.0,101458.0,8454.833333333334,14458.0,1204.8333333333333,28524.0,2377.0,42982.0,3581.8333333333335,14.250231622937568,14.25023162293757,28.114096473417572,28.114096473417572,42.364328096355145,42.364328096355145,58476.0
1076.0,53913.0,4492.75,14486.0,1207.1666666666667,14880.0,1240.0,29366.0,2447.1666666666665,26.869215217109048,26.869215217109044,27.60002225808247,27.60002225808247,54.46923747519151,54.46923747519151,24547.0
925.0,156875.0,13072.916666666666,14473.0,1206.0833333333333,36756.0,3063.0,51229.0,4269.083333333333,9.22581673306773,9.22581673306773,23.430119521912353,23.430119521912353,32.65593625498008,32.65593625498008,105646.0
365.0,44803.0,3733.5833333333335,14958.0,1246.5,11064.0,922.0,26022.0,2168.5,33.386157176974756,33.386157176974756,24.694774903466286,24.694774903466286,58.08093208044104,58.08093208044104,18781.0
506.0,43750.0,3645.8333333333335,13483.0,1123.5833333333333,10224.0,852.0,23707.0,1975.5833333333333,30.818285714285707,30.818285714285715,23.369142857142855,23.369142857142858,54.18742857142856,54.187428571428576,20043.0
528.0,156486.0,13040.5,14469.0,1205.75,27624.0,2302.0,42093.0,3507.75,9.24619454775507,9.24619454775507,17.652697365898547,17.652697365898547,26.898891913653618,26.898891913653618,114393.0
1358.0,101071.0,8422.583333333334,14942.0,1245.1666666666667,19368.0,1614.0,34310.0,2859.1666666666665,14.783666927209586,14.783666927209586,19.162766767915624,19.162766767915624,33.94643369512521,33.94643369512521,66761.0
451.0,43450.0,3620.8333333333335,14218.0,1184.8333333333333,11124.0,927.0,25342.0,2111.8333333333335,32.722669735327955,32.72266973532796,25.6018411967779,25.601841196777908,58.324510932105866,58.324510932105866,18108.0
1112.0,119583.0,9965.25,14507.0,1208.9166666666667,25752.0,2146.0,40259.0,3354.9166666666665,12.131323014140808,12.131323014140806,21.534833546574344,21.534833546574344,33.66615656071515,33.66615656071515,79324.0
594.0,60208.0,5017.333333333333,14530.0,1210.8333333333333,12600.0,1050.0,27130.0,2260.8333333333335,24.133005580653734,24.133005580653734,20.9274515014616,20.9274515014616,45.06045708211534,45.060457082115335,33078.0
774.0,65000.0,5416.666666666667,15513.0,1292.75,16692.0,1391.0,32205.0,2683.75,23.866153846153846,23.866153846153846,25.679999999999996,25.679999999999996,49.54615384615384,49.54615384615384,32795.0
522.0,,,14504.0,1208.6666666666667,9744.0,812.0,24248.0,2020.6666666666667,,,,,,,
608.0,72102.0,6008.5,15526.0,1293.8333333333333,15804.0,1317.0,31330.0,2610.8333333333335,21.533383262600204,21.533383262600207,21.918948156777898,21.918948156777898,43.452331419378105,43.452331419378105,40772.0
282.0,31625.0,2635.4166666666665,14523.0,1210.25,10884.0,907.0,25407.0,2117.25,45.92252964426878,45.92252964426877,34.41581027667984,34.41581027667984,80.33833992094863,80.33833992094863,6218.0
213.0,227734.0,18977.833333333332,14499.0,1208.25,30276.0,2523.0,44775.0,3731.25,6.366638270965249,6.3666382709652485,13.294457568918125,13.294457568918125,19.661095839883373,19.661095839883373,182959.0
754.0,55250.0,4604.166666666667,14522.0,1210.1666666666667,12948.0,1079.0,27470.0,2289.1666666666665,26.284162895927604,26.284162895927604,23.435294117647057,23.43529411764706,49.719457013574655,49.71945701357466,27780.0
1453.0,68004.0,5667.0,14537.0,1211.4166666666667,15660.0,1305.0,30197.0,2516.4166666666665,21.376683724486796,21.376683724486796,23.028057173107463,23.028057173107463,44.40474089759426,44.40474089759426,37807.0
864.0,94643.0,7886.916666666667,14538.0,1211.5,20520.0,1710.0,35058.0,2921.5,15.360882474139661,15.360882474139661,21.68147670720497,21.68147670720497,37.04235918134463,37.04235918134463,59585.0
337.0,34453.0,2871.0833333333335,13925.0,1160.4166666666667,10524.0,877.0,24449.0,2037.4166666666667,40.41738019911183,40.41738019911183,30.545961164484947,30.545961164484954,70.96334136359678,70.96334136359678,10004.0
587.0,58319.0,4859.916666666667,14538.0,1211.5,13500.0,1125.0,28038.0,2336.5,24.928410980983898,24.928410980983898,23.148545071074604,23.148545071074608,48.0769560520585,48.076956052058506,30281.0
585.0,177679.0,14806.583333333334,14509.0,1209.0833333333333,34212.0,2851.0,48721.0,4060.0833333333335,8.165849650211898,8.1658496502119,19.254948530777412,19.254948530777412,27.420798180989316,27.420798180989316,128958.0
644.0,49286.0,4107.166666666667,14563.0,1213.5833333333333,12732.0,1061.0,27295.0,2274.5833333333335,29.547944649596232,29.547944649596236,25.832893722355234,25.832893722355234,55.38083837195147,55.38083837195147,21991.0
813.0,35341.0,2945.0833333333335,14981.0,1248.4166666666667,12816.0,1068.0,27797.0,2316.4166666666665,42.389858804221724,42.389858804221724,36.263829546419174,36.263829546419174,78.65368835064089,78.65368835064089,7544.0
1634.0,82500.0,6875.0,14537.0,1211.4166666666667,18684.0,1557.0,33221.0,2768.4166666666665,17.62060606060606,17.62060606060606,22.64727272727273,22.64727272727273,40.267878787878786,40.267878787878786,49279.0
293.0,164250.0,13687.5,14549.0,1212.4166666666667,38688.0,3224.0,53237.0,4436.416666666667,8.857838660578388,8.857838660578386,23.55433789954338,23.55433789954338,32.41217656012177,32.412176560121765,111013.0
514.0,45081.0,3756.75,15230.0,1269.1666666666667,14448.0,1204.0,29678.0,2473.1666666666665,33.78363390341829,33.78363390341829,32.04897850535702,32.04897850535702,65.83261240877532,65.83261240877532,15403.0
476.0,66389.0,5532.416666666667,14583.0,1215.25,14988.0,1249.0,29571.0,2464.25,21.965988341442106,21.965988341442106,22.57602916145747,22.57602916145747,44.542017502899576,44.542017502899576,36818.0
618.0,71964.0,5997.0,14488.0,1207.3333333333333,12624.0,1052.0,27112.0,2259.3333333333335,20.132288366405422,20.132288366405422,17.5421043855261,17.5421043855261,37.67439275193152,37.67439275193152,44852.0
721.0,50481.0,4206.75,14593.0,1216.0833333333333,11844.0,987.0,26437.0,2203.0833333333335,28.90790594481092,28.90790594481092,23.4622927438046,23.4622927438046,52.370198688615524,52.370198688615524,24044.0
451.0,95625.0,7968.75,14598.0,1216.5,17160.0,1430.0,31758.0,2646.5,15.265882352941176,15.265882352941176,17.945098039215686,17.945098039215686,33.21098039215686,33.21098039215686,63867.0
617.0,135417.0,11284.75,14584.0,1215.3333333333333,28704.0,2392.0,43288.0,3607.3333333333335,10.769696566900757,10.769696566900757,21.196747823389973,21.196747823389973,31.966444390290732,31.966444390290732,92129.0
278.0,80201.0,6683.416666666667,14969.0,1247.4166666666667,17904.0,1492.0,32873.0,2739.4166666666665,18.66435580603733,18.66435580603733,22.32391117317739,22.32391117317739,40.98826697921472,40.98826697921472,47328.0
837.0,101250.0,8437.5,14968.0,1247.3333333333333,21564.0,1797.0,36532.0,3044.3333333333335,14.78320987654321,14.78320987654321,21.297777777777778,21.297777777777778,36.08098765432099,36.08098765432099,64718.0
326.0,63984.0,5332.0,14585.0,1215.4166666666667,16668.0,1389.0,31253.0,2604.4166666666665,22.794761190297578,22.794761190297574,26.050262565641408,26.050262565641408,48.84502375593898,48.84502375593898,32731.0
2328.0,121888.0,10157.333333333334,14968.0,1247.3333333333333,26832.0,2236.0,41800.0,3483.3333333333335,12.280126017327381,12.280126017327381,22.013651877133107,22.013651877133107,34.29377789446049,34.29377789446049,80088.0
895.0,60258.0,5021.5,14605.0,1217.0833333333333,13656.0,1138.0,28261.0,2355.0833333333335,24.237445650370073,24.237445650370077,22.662551030568558,22.662551030568558,46.899996680938635,46.899996680938635,31997.0
442.0,40661.0,3388.4166666666665,13536.0,1128.0,11472.0,956.0,25008.0,2084.0,33.28988465605863,33.28988465605863,28.21376749219154,28.213767492191533,61.50365214825017,61.50365214825017,15653.0
1215.0,65863.0,5488.583333333333,14612.0,1217.6666666666667,16428.0,1369.0,31040.0,2586.6666666666665,22.18544554605773,22.185445546057725,24.94268405629868,24.94268405629868,47.1281296023564,47.1281296023564,34823.0
986.0,40417.0,3368.0833333333335,14989.0,1249.0833333333333,14160.0,1180.0,29149.0,2429.0833333333335,37.08587970408491,37.08587970408492,35.03476259989608,35.034762599896084,72.120642303981,72.120642303981,11268.0
962.0,78227.0,6518.916666666667,14620.0,1218.3333333333333,16872.0,1406.0,31492.0,2624.3333333333335,18.68919938128779,18.689199381287793,21.568000818131846,21.568000818131846,40.25720019941964,40.25720019941964,46735.0
522.0,93676.0,7806.333333333333,14957.0,1246.4166666666667,18840.0,1570.0,33797.0,2816.4166666666665,15.966736410606774,15.96673641060677,20.11187497331227,20.11187497331227,36.07861138391904,36.07861138391904,59879.0
1102.0,80324.0,6693.666666666667,14621.0,1218.4166666666667,18144.0,1512.0,32765.0,2730.4166666666665,18.202529754494297,18.202529754494297,22.588516508142025,22.588516508142025,40.79104626263632,40.79104626263632,47559.0
513.0,102431.0,8535.916666666666,14612.0,1217.6666666666667,17196.0,1433.0,31808.0,2650.6666666666665,14.265212679755154,14.265212679755152,16.787886479679003,16.787886479679003,31.053099159434154,31.053099159434154,70623.0
647.0,34256.0,2854.6666666666665,14624.0,1218.6666666666667,12480.0,1040.0,27104.0,2258.6666666666665,42.69033162073798,42.69033162073797,36.43157403082672,36.43157403082672,79.12190565156469,79.12190565156469,7152.0
735.0,55901.0,4658.416666666667,14640.0,1220.0,16944.0,1412.0,31584.0,2632.0,26.189155829054933,26.18915582905494,30.310727893955384,30.310727893955384,56.49988372301031,56.49988372301033,24317.0
692.0,86742.0,7228.5,14606.0,1217.1666666666667,28596.0,2383.0,43202.0,3600.1666666666665,16.838440432547095,16.838440432547095,32.96672892024625,32.96672892024625,49.805169352793335,49.80516935279334,43540.0
745.0,67527.0,5627.25,14619.0,1218.25,17916.0,1493.0,32535.0,2711.25,21.64911813052557,21.64911813052557,26.531609578390864,26.531609578390864,48.18072770891643,48.18072770891643,34992.0
758.0,43167.0,3597.25,15523.0,1293.5833333333333,11412.0,951.0,26935.0,2244.5833333333335,35.960340074594015,35.960340074594015,26.43686149141706,26.43686149141706,62.39720156601108,62.39720156601108,16232.0
951.0,110057.0,9171.416666666666,14624.0,1218.6666666666667,21660.0,1805.0,36284.0,3023.6666666666665,13.28766003071136,13.28766003071136,19.680710904349567,19.680710904349564,32.968370935060925,32.968370935060925,73773.0
